species,RL.cat,TBL,pext,ED,EDGE
Ophioglossum_lusitanicum,LC,92.385506,0.03939219636076459,105.06983985419475,4.138931763130529
Botrychium_lunaria,VU,92.385506,0.26815977263425084,94.24881221100071,25.273740053550153
Ophioglossum_vulgatum,CR,138.034292,0.8150048765404719,138.05571183919997,112.51607838321415
Equisetum_telmateia,LC,146.110113,0.09136801057000402,156.5149248765288,14.300457310482066
Equisetum_palustre,VU,146.110113,0.3249004985785699,149.03613793893587,48.421915522584776
Equisetum_arvense,LC,141.255345,0.04943976940682352,141.70688759039373,7.005955845827728
Equisetum_ramosissimum,LC,141.255345,0.012243747143881368,143.07865622033847,1.7518188884481534
Osmunda_regalis,NT,239.28250300000002,0.1311993168939988,239.28250300000002,31.393700938286223
Cryptogramma_crispa,LC,65.63161475,0.011128888445380455,65.6317009509146,0.730407878363299
Anogramma_leptophylla,LC,43.0478835,0.05219462977373983,43.59862243179882,2.275613956472808
Pteris_vittata,LC,43.0478835,0.02438572023492515,44.22667233093455,1.0784992583838748
Asplenium_onopteris,LC,10.596161,0.019853036889543006,20.776075114422934,0.41246818566655497
Asplenium_viride,NT,10.596161,0.12718867615977722,12.185156314269431,1.5498139004118792
Polypodium_vulgare,NT,52.66694283333333,0.1624297215262074,52.66695491948045,8.55467882120453
Polystichum_aculeatum,LC,2.766708,0.09200008326710434,5.2380515577235816,0.4819011794679551
Polystichum_setiferum,NT,2.766708,0.13321990341933948,4.4733885128698585,0.5959443856417053
Polystichum_lonchitis,LC,21.2997085,0.04603441606691493,21.304462989200715,0.9807385133270557
Abies_pinsapo,EN,237.57461837499997,0.5262836975318581,237.5746183962826,125.03164860931581
Pinus_pinaster,LC,24.668940999999997,0.07267404693811448,24.669627627615665,1.7928416761551467
Pinus_halepensis,LC,22.891591,0.07584897516089323,22.988782198159676,1.7436755699273978
Pinus_pinea,LC,22.891591,0.05431305695632833,23.02731992391232,1.250684138579044
Pinus_sylvestris,LC,63.9799165,0.09026553904597448,63.979932183853165,5.775183066700397
Taxus_baccata,VU,158.61680283333334,0.28889746411036143,158.62085091102466,45.82516158322274
Juniperus_sabina,NT,18.3131835,0.13284001698547113,18.619726744479063,2.47344481700143
Juniperus_phoenicea,NT,7.176717,0.1600443509747327,10.63661808960218,1.7023306387164823
Juniperus_thurifera,VU,7.176717,0.28783493010517974,9.100519729987656,2.6194474604018065
Ceratophyllum_demersum,DD,190.54056338479495,0.19662811962116378,190.54056338479495,37.4656326899094
Posidonia_oceanica,VU,59.2657725,0.25864343870658246,59.26582474046898,15.328716708656547
Ruppia_maritima,LC,9.160422,0.07145630209125359,11.471951381161144,0.8197432234684245
Ruppia_cirrhosa,LC,9.160422,0.046129610278004336,12.74105796803933,0.5877400385951161
Cymodocea_nodosa,VU,32.71355375,0.21176894149400535,32.75959210825833,6.937464144541238
Zostera_marina,VU,20.609471499999998,0.20447301061400552,23.42149083529506,4.78906274416112
Zostera_noltii,VU,20.609471499999998,0.22838065671960803,23.127119306304824,5.2817866952066215
Groenlandia_densa,DD,27.477345,0.2260942644866423,29.472645610022152,6.663596131673425
Zannichellia_palustris,VU,27.477345,0.18273926088107753,29.94603192407752,5.472315740127078
Potamogeton_coloratus,DD,27.175415833333332,0.8868504036561834,27.18268898231967,24.10697869643069
Potamogeton_natans,DD,13.7178435,0.7003846205670291,14.512177182634353,10.16410570966086
Potamogeton_pusillus,DD,13.7178435,0.10603961509409932,18.964364759265028,2.010973939576565
Potamogeton_crispus,LC,20.498807749999997,0.09332590934772175,21.063784252417904,1.9657968196611224
Najas_marina,LC,77.484591,0.023835971970661063,77.49320353342037,1.847125827339341
Baldellia_ranunculoides,LC,28.338594,0.026656867368528542,29.18226636143501,0.777907803909845
Alisma_lanceolatum,LC,28.338594,0.01700995561298346,29.660741026891717,0.5045278883156256
Lemna_minor,NT,29.22195,0.13733725684941375,36.86586140487487,5.063056276736189
