ext_fraction,Genus,age,mean_age,richness,threatened_species,proportion_threatened
low_ex,Holosteum,7.56998600000017,7.165314411878737,1,0,0
low_ex,Homogyne,3.38790450000023,3.303716540606254,1,0,0
low_ex,Honckenya,5.21277900000017,5.016796715516568,1,0,0
low_ex,Hordelymus,2.39683750000017,2.3543054859874117,1,0,0
low_ex,Hordeum,2.22749800000017,2.1907044682594528,7,0,0
low_ex,Horminum,1.72018000000023,1.6981311310057452,1,0,0
low_ex,Hornungia,44.2387260034015,33.578436829045664,2,0,0
low_ex,Humulus,5.59775250000023,5.372542446936934,1,0,0
low_ex,Huperzia,220.2641025,80.6731871960908,1,0,0
low_ex,Hyacinthoides,9.2221130000004,8.630106371271795,4,1,0.25
low_ex,Hydrocharis,18.5158290000003,16.302393018353644,1,1,1
low_ex,Hydrocotyle,54.0073450000002,38.95326962094897,1,0,0
low_ex,Hylotelephium,6.30416150000017,6.020336022437975,2,0,0
low_ex,Hymenophyllum,112.2408260625,61.79843981168624,2,2,1
low_ex,Hyoscyamus,3.28333350000023,3.2041850599916986,2,0,0
low_ex,Hyoseris,9.92475700000034,9.24321704335634,2,0,0
low_ex,Hyparrhenia,0.401539000000341,0.40032216732440423,2,0,0
low_ex,Hypecoum,96.0062610000003,56.72953861788983,4,0,0
low_ex,Hypericum,47.0283620000002,35.171024772451624,23,1,0.043478260869565216
low_ex,Hypochaeris,7.19614100000034,6.82924297066105,7,2,0.2857142857142857
low_ex,Hyssopus,1.72018000000023,1.6981311310057452,1,0,0
low_ex,Iberis,5.36068500000023,5.15370201383022,22,6,0.2727272727272727
low_ex,Ifloga,5.43210000000023,5.219703191086469,2,1,0.5
low_ex,Ilex,69.0702080000002,46.2290942615285,1,0,0
low_ex,Illecebrum,28.2314035000002,23.433093339115608,1,0,0
low_ex,Impatiens,45.0420781428574,34.04198458861837,1,1,1
low_ex,Imperata,4.64768277631613,4.491081888611538,1,0,0
low_ex,Inula,1.64491600000028,1.6247398120374392,8,1,0.125
low_ex,Iris,23.5760095000003,20.11919834180989,1,0,0
low_ex,Isatis,2.26832900000028,2.230189021248951,2,1,0.5
low_ex,Isoetes,61.3322480000003,42.634256827797515,9,3,0.3333333333333333
low_ex,Isolepis,1.54140050000028,1.5236662061875326,4,0,0
low_ex,Jasione,8.86275577777806,8.31428947360216,14,6,0.42857142857142855
low_ex,Jasminum,39.3526387727275,30.670298613627082,2,0,0
low_ex,Juncus,32.5578381666668,26.35678737111109,38,1,0.02631578947368421
low_ex,Juniperus,33.3214440000002,26.858043840238274,11,2,0.18181818181818182
low_ex,Jurinea,1.65494893939434,1.6345278408561474,3,1,0.3333333333333333
low_ex,Kickxia,4.62010700000017,4.465319725489691,6,0,0
low_ex,Klasea,0.712518928571656,0.7086990225773268,9,3,0.3333333333333333
low_ex,Knautia,12.1131417500003,11.11640425450133,9,1,0.1111111111111111
low_ex,Kobresia,5.38995850000028,5.180764390562781,2,1,0.5
low_ex,Koeleria,0.492654500000171,0.4908244024865535,7,0,0
low_ex,Koelpinia,9.87082400000028,9.196360980152276,1,1,1
low_ex,Kosteletzkya,9.57699300000028,8.940489792729123,1,0,0
low_ex,Krascheninnikovia,9.58715900000023,8.949359316481573,1,0,0
low_ex,Lactuca,13.1247805000003,11.964298476554857,8,1,0.125
low_ex,Lagoecia,12.3213040000001,11.291787834447591,1,0,0
low_ex,Lagurus,1.20641505555573,1.1955163112858826,1,0,0
low_ex,Lamarckia,1.08055600000023,1.0718020242810014,1,0,0
low_ex,Lamium,0.739347000000341,0.7352350929691479,9,0,0
low_ex,Laphangium,0.237426000000227,0.23699988320711593,1,0,0
low_ex,Lapiedra,7.6437950000004,7.231461626399641,1,0,0
low_ex,Lappula,1.16947700000028,1.1592317834932333,4,1,0.25
low_ex,Lapsana,2.29296100000028,2.2539973076310558,1,0,0
low_ex,Laserpitium,6.82367000000011,6.492677799051193,15,5,0.3333333333333333
low_ex,Lasiopogon,7.25909500000034,6.885957331504576,1,0,0
low_ex,Lathraea,8.99869100000029,8.433934984121692,2,0,0
low_ex,Lathyrus,9.87188450000028,9.197282650512786,30,2,0.06666666666666667
low_ex,Launaea,5.33613850000034,5.131000974071176,5,0,0
low_ex,Laurus,15.1112580000001,13.597350841954102,1,0,0
low_ex,Lavandula,19.0837248545457,16.74255283019264,8,0,0
low_ex,Lavatera,1.42329750000034,1.4081595488688998,11,3,0.2727272727272727
low_ex,Leersia,2.21402200000023,2.1776676552345213,1,0,0
low_ex,Legousia,0.840801000000171,0.8354884210339472,4,0,0
low_ex,Lemna,52.2099280000003,38.005815142381344,3,1,0.3333333333333333
low_ex,Lens,12.6655417500003,11.58077602298405,3,0,0
low_ex,Leontodon,2.10049300000028,2.0677360095185486,9,2,0.2222222222222222
low_ex,Leontopodium,0.372061000000284,0.3710159701124584,1,0,0
low_ex,Lepidium,11.0853221279072,10.243375401943249,13,1,0.07692307692307693
low_ex,Leucanthemum,2.5762980000004,2.527241895910225,20,3,0.15
low_ex,Leucojum,6.04635400000045,5.78466270275726,3,1,0.3333333333333333
low_ex,Leysera,6.83585350000034,6.503714293791116,1,0,0
low_ex,Ligusticum,6.70472400000011,6.384831843404342,1,0,0
low_ex,Ligustrum,15.7173760000003,14.08743841860207,1,0,0
low_ex,Lilium,11.9144675000003,10.948568513449047,3,0,0
low_ex,Limbarda,0.215352000000341,0.21500135814405893,2,0,0
low_ex,Limonium,12.2169700000002,11.203942639508316,85,51,0.6
low_ex,Limosella,10.1775575000003,9.46239577883308,1,0,0
low_ex,Linaria,1.61712300000028,1.5976176614010869,71,19,0.2676056338028169
low_ex,Lindernia,20.5858902500003,17.892165639188462,1,1,1
low_ex,Linum,12.577783000000201,11.507225477067188,16,0,0
low_ex,Lithospermum,2.10207200000017,2.069266235501308,1,0,0
low_ex,Littorella,4.95720050000023,4.779551239000586,1,0,0
low_ex,Lobelia,25.9027364444447,21.79805956145288,1,0,0
low_ex,Lobularia,0.210737000000341,0.21040121047291893,3,1,0.3333333333333333
low_ex,Loiseleuria,5.29902200000023,5.096660033909864,1,1,1
low_ex,Lolium,1.76981900000023,1.7464903341856277,5,0,0
low_ex,Lomelosia,3.46811050000023,3.379955244960237,7,1,0.14285714285714285
low_ex,Lonicera,19.3923055000002,16.980438464152346,11,1,0.09090909090909091
low_ex,Lotononis,7.65506050000028,7.241551808157903,1,0,0
low_ex,Lotus,2.14225600000023,2.1081970219096813,22,2,0.09090909090909091
low_ex,Ludwigia,62.5240067500002,43.20691581343811,1,0,0
low_ex,Lunaria,9.12994050000028,8.549247794107714,1,1,1
low_ex,Lupinus,4.74665991176504,4.583466240602441,7,1,0.14285714285714285
low_ex,Luronium,30.8469750000003,25.217863768429876,1,1,1
low_ex,Luzula,32.3092110000002,26.192645003268524,19,2,0.10526315789473684
low_ex,Lychnis,4.77588000000023,4.610715150270609,2,0,0
low_ex,Lycium,3.72969000000023,3.6279833163325286,2,0,0
low_ex,Lycopodiella,148.630381125,70.54142998253513,1,1,1
low_ex,Lycopodium,86.3523241666669,53.293888824725435,1,0,0
low_ex,Lycopus,3.37926225000023,3.2954964902222303,1,0,0
low_ex,Lygeum,6.00332200000017,5.745242450418622,1,0,0
low_ex,Lysimachia,3.54282100000017,3.4508908237983498,3,0,0
low_ex,Lythrum,27.4741568333336,22.906256099336467,10,1,0.1
low_ex,Magydaris,6.09144400000006,5.8259427678532365,2,1,0.5
low_ex,Maianthemum,16.4866200000005,14.70404196659917,1,1,1
low_ex,Malcolmia,2.42607200000023,2.3825081955856637,5,0,0
low_ex,Malope,3.78221150000028,3.677671227954289,1,1,1
low_ex,Malus,1.82093100000034,1.7962474923494156,1,0,0
low_ex,Malva,2.99839633333362,2.932212648395296,13,0,0
low_ex,Mandragora,10.3658423809526,9.6251592493361091,1,0,0
low_ex,Marrubium,0.729397000000341,0.7253946360058133,3,0,0
low_ex,Marsilea,94.9904345000003,56.38371798976155,3,3,1
low_ex,Matricaria,2.7208151250004,2.666175701842577,2,0,0
low_ex,Matthiola,6.19038300000028,5.916430650163303,8,2,0.25
low_ex,Maytenus,31.2747390000003,25.504705243735927,1,0,0
low_ex,Meconopsis,59.2045360000002,41.59398110247418,1,0,0
low_ex,Medicago,8.12019000000029,7.656797803371898,24,1,0.041666666666666664
low_ex,Melampyrum,23.4047191500003,19.993765312022312,5,1,0.2
low_ex,Melica,3.20977300000028,3.134079228628984,9,2,0.2222222222222222
low_ex,Melilotus,5.51747500000028,5.298518947367559,11,1,0.09090909090909091
low_ex,Melissa,3.63771150000023,3.540876532704833,1,0,0
low_ex,Melittis,2.5727803571432,2.523856495444645,1,0,0
low_ex,Mentha,2.25874150000023,2.2209198066282845,6,0,0
low_ex,Menyanthes,60.0671812500003,42.01853261147939,1,0,0
low_ex,Mercurialis,37.4427700000001,29.49059187192294,7,1,0.14285714285714285
low_ex,Mesembryanthemum,24.7327615000002,20.959623589810032,2,0,0
low_ex,Meum,20.8788592424244,18.113933064774685,1,0,0
low_ex,Mibora,0.359384000000284,0.3584088494509922,1,0,0
low_ex,Microcnemum,9.41417200000017,8.79826815292114,1,1,1
low_ex,Micromeria,4.01948883333356,3.901680009061747,4,0,0
low_ex,Micropus,0.0750640000002842,0.07502133945026147,1,0,0
low_ex,Micropyrum,1.54934150000017,1.5314253738903698,2,0,0
low_ex,Milium,0.85523337500017,0.8497376189004072,2,0,0
low_ex,Minuartia,5.68678950000017,5.454545323105647,18,1,0.05555555555555555
low_ex,Misopates,1.61961950000028,1.6000543589523588,4,1,0.25
low_ex,Moehringia,5.68678950000017,5.454545323105647,8,4,0.5
low_ex,Moenchia,7.56998600000017,7.165314411878737,2,0,0
low_ex,Molinia,4.39580200000028,4.255390342837138,2,0,0
low_ex,Mollugo,10.9358905000002,10.115460534882946,1,0,0
low_ex,Moluccella,1.07809650000034,1.0693821223718214,1,0,0
low_ex,Moneses,29.8283610000002,24.52915864800932,1,0,0
low_ex,Monotropa,6.55977300000028,6.2531666987857495,1,0,0
low_ex,Montia,4.17801700000023,4.050918687634721,3,0,0
low_ex,Morella,18.1278060000002,15.99986815554722,1,0,0
low_ex,Moricandia,1.57020037500028,1.5518022732561787,7,2,0.2857142857142857
low_ex,Muscari,17.6766150000004,15.64625996688679,8,1,0.125
low_ex,Myagrum,2.91550500000028,2.8528812667283203,1,0,0
low_ex,Myosotis,7.02278200000017,6.6728112868654685,26,3,0.11538461538461539
low_ex,Myosurus,16.1826970000003,14.461140129395547,2,1,0.5
low_ex,Myrica,18.1278060000002,15.99986815554722,1,1,1
low_ex,Myricaria,29.9392290000002,24.604508416150196,1,0,0
low_ex,Myriophyllum,12.2201820000002,11.20664880639892,3,0,0
low_ex,Myrrhis,7.40448900000011,7.016752742051134,1,0,0
low_ex,Myrrhoides,9.80883200000011,9.14246156836017,1,0,0
low_ex,Myrtus,8.57433800000017,8.05970307901067,1,0,0
low_ex,Najas,16.1520940000003,14.436630025286682,3,1,0.3333333333333333
low_ex,Narcissus,7.1226350000004,6.762960072590187,43,15,0.3488372093023256
low_ex,Nardus,6.00332200000017,5.745242450418622,1,0,0
low_ex,Narthecium,49.9357900000003,36.78090663268411,1,0,0
low_ex,Neatostema,5.74695750000023,5.509901841825038,1,0,0
low_ex,Neotinea,4.03220500000028,3.913663547757858,1,0,0
low_ex,Neotorularia,2.24193500000023,2.2046680985717133,1,1,1
low_ex,Neottia,47.4676018333336,35.41746034615107,1,0,0
low_ex,Nepeta,2.98499650000023,2.919394781880414,12,4,0.3333333333333333
low_ex,Nerium,9.75796500000017,9.098201412947544,1,0,0
low_ex,Neslia,3.87137200000017,3.7619354833549834,1,0,0
low_ex,Nigella,35.2001160000003,28.07310138034004,4,0,0
low_ex,Nolletia,3.12630550000034,3.054441042757766,1,1,1
low_ex,Nonea,2.09278600000023,2.060266562048428,3,1,0.3333333333333333
low_ex,Notobasis,0.952311000000227,0.9455031933669897,1,0,0
low_ex,Notoceras,0.210737000000341,0.21040121047291893,1,0,0
low_ex,Nuphar,106.305637,60.04138463276976,2,1,0.5
low_ex,Nymphaea,49.3671420000003,36.469959055806406,1,0,0
low_ex,Nymphoides,11.2314005000003,10.36817578556785,1,1,1
low_ex,Odontites,6.43543200000028,6.140010847954419,13,4,0.3076923076923077
low_ex,Oenanthe,15.5094318076924,13.919725604836861,8,1,0.125
low_ex,Olea,12.4226415000003,11.376995597492629,1,0,0
low_ex,Omphalodes,3.10609100000023,3.035139426570231,5,3,0.6
low_ex,Onobrychis,4.17947200000023,4.052286857562107,10,1,0.1
low_ex,Ononis,10.9822865000003,10.155203024661464,54,6,0.1111111111111111
low_ex,Onopordum,2.31662400000028,2.2768608925983815,9,1,0.1111111111111111
low_ex,Onosma,7.07094750000017,6.716311355342136,6,1,0.16666666666666666
low_ex,Ophioglossum,92.3855060000003,55.480405206232774,3,0,0
low_ex,Ophrys,7.05289425000028,6.700010182355317,16,1,0.0625
low_ex,Oplismenus,1.25370950000034,1.2419448580458556,1,1,1
low_ex,Opopanax,6.09144400000006,5.8259427678532365,1,0,0
low_ex,Orchis,9.02152016666695,8.454006864357943,20,2,0.1
low_ex,Oreochloa,0.359384000000284,0.3584088494509922,2,0,0
low_ex,Origanum,3.56888850000023,3.4756231984205113,3,1,0.3333333333333333
low_ex,Orlaya,6.68031837500011,6.36268173489456,2,0,0
low_ex,Ornithogalum,39.6078766666671,30.826085719152974,9,1,0.1111111111111111
low_ex,Ornithopus,2.11959350000023,2.0862441245820174,5,0,0
low_ex,Orobanche,6.33693600000034,6.050235927522307,38,11,0.2894736842105263
low_ex,Orthilia,23.9133500000002,20.365481184007276,1,0,0
low_ex,Osmunda,172.4806415,74.75367473131496,1,0,0
low_ex,Osyris,2.83763800000006,2.7782711897773393,2,0,0
low_ex,Oxyria,10.5557970000003,9.78895292169391,1,0,0
low_ex,Oxytropis,10.8231590000002,10.01879368635926,7,2,0.2857142857142857
low_ex,Paeonia,96.1050433333335,56.76297712862089,4,1,0.25
low_ex,Paliurus,8.86864900000028,8.319481051299592,1,0,0
low_ex,Pancratium,4.6068070000004004,4.452890828005854,2,1,0.5
low_ex,Panicum,3.6878351153849,3.588359625778072,1,0,0
low_ex,Papaver,59.2045360000002,41.59398110247418,10,1,0.1
low_ex,Parapholis,0.351799000000227,0.3508645080221846,5,0,0
low_ex,Parentucellia,6.86600700000023,6.531021006011824,2,0,0
low_ex,Parietaria,25.6728605000003,21.63423312537436,3,0,0
low_ex,Paris,16.6835570000003,14.860943708776942,1,0,0
low_ex,Parnassia,39.6810245000002,30.870651830990738,1,0,0
low_ex,Paronychia,33.0830440000002,26.70201342620387,12,1,0.08333333333333333
low_ex,Pastinaca,1.11005750000017,1.1008216276473914,2,0,0
low_ex,Patellifolia,25.9780072500002,21.85160716477034,1,0,0
low_ex,Pedicularis,15.6293120000003,14.016466221298097,14,3,0.21428571428571427
low_ex,Peganum,64.9116975000003,44.33308765058153,1,0,0
low_ex,Pellaea,32.1964750000002,26.118064987928797,1,1,1
low_ex,Pentaglottis,7.43666400000017,7.045661763968456,1,0,0
low_ex,Periploca,0.409081272727557,0.40781839118423846,1,0,0
low_ex,Petasites,3.38790450000023,3.303716540606254,2,0,0
low_ex,Petrocallis,2.59858300000028,2.5486850674873973,1,1,1
low_ex,Petrorhagia,6.42060000000011,6.126499987706707,4,0,0
low_ex,Petroselinum,8.95327887500011,8.393989268112826,1,0,0
low_ex,Peucedanum,2.33655450000017,2.2961119153982064,11,3,0.2727272727272727
low_ex,Phagnalon,12.659118166667,11.575395271870734,3,0,0
low_ex,Phalaris,1.44753978260887,1.4318854154802734,8,0,0
low_ex,Phegopteris,18.4531970000002,16.25365972361077,1,0,0
low_ex,Phillyrea,1.97217000000023,1.9432577868646306,2,0,0
low_ex,Phleum,1.44616530000017,1.4305404408907243,7,1,0.14285714285714285
low_ex,Phlomis,1.13205200000034,1.1224485461192506,5,0,0
low_ex,Phragmites,4.39580200000028,4.255390342837138,1,0,0
low_ex,Phyllodoce,4.86922550000023,4.6976878329499705,1,1,1
low_ex,Physalis,1.61709600000023,1.5975913076803843,1,0,0
low_ex,Physospermum,29.5322540000001,24.32744390145615,1,0,0
low_ex,Phyteuma,0.212770000000227,0.2124277072479354,5,0,0
low_ex,Picnomon,0.952311000000227,0.9455031933669897,1,0,0
low_ex,Picris,4.95223450000034,4.774932945549088,11,2,0.18181818181818182
low_ex,Pilosella,8.11694450000034,7.653909515832123,19,0,0
low_ex,Pilularia,22.3040030000002,19.181581335249582,2,2,1
low_ex,Pimpinella,4.29338900000011,4.159317233633922,7,1,0.14285714285714285
low_ex,Pinguicula,39.9512015000002,31.034950415522857,9,4,0.4444444444444444
low_ex,Pinus,184.48367625,76.51912269823099,7,1,0.14285714285714285
low_ex,Piptatherum,1.45603700000023,1.4401996013879412,3,0,0
low_ex,Pistacia,9.80971200000028,9.14322700429866,2,0,0
low_ex,Pisum,9.87188450000028,9.197282650512786,2,0,0
low_ex,Plantago,4.95720050000023,4.779551239000586,29,3,0.10344827586206896
low_ex,Platanthera,7.21450900000023,6.845795529884284,3,0,0
low_ex,Plumbago,34.1972450000002,27.427667014892098,1,0,0
low_ex,Poa,0.969230000000171,0.9621793012170659,18,0,0
low_ex,Podospermum,14.6538340000002,13.224984560111182,1,0,0
low_ex,Polycarpon,25.9097670000002,21.8030630942468,6,2,0.3333333333333333
low_ex,Polycnemum,22.6958640000003,19.47194978340316,1,0,0
low_ex,Polygala,60.1261915000002,42.04743488226435,15,3,0.2
low_ex,Polygonatum,15.1934785000004,13.664052888896626,3,0,0
low_ex,Polygonum,30.7774713000003,25.171125202265245,18,2,0.1111111111111111
low_ex,Polypodium,23.2724643000002,19.896742102225875,3,0,0
low_ex,Polypogon,0.197096500000227,0.1968027340932355,4,0,0
low_ex,Polystichum,27.8531870000002,23.170535508244367,3,0,0
low_ex,Populus,33.6401830000002,27.066001947412456,2,0,0
low_ex,Portulaca,26.1806595000002,21.995539433330876,2,0,0
low_ex,Posidonia,59.2657720000003,41.62424490662877,1,0,0
low_ex,Potamogeton,38.3958600000003,30.082411437275265,15,4,0.26666666666666666
low_ex,Potentilla,11.1550140000002,10.302945901235805,31,8,0.25806451612903225
low_ex,Prangos,6.30616540000017,6.022164556104822,1,0,0
low_ex,Prasium,1.04468150000034,1.0364963015451738,1,0,0
low_ex,Prenanthes,5.45495400000034,5.2408106438429165,1,0,0
low_ex,Primula,28.0523747857145,23.30895487347098,11,3,0.2727272727272727
low_ex,Pritzelago,6.90595500000017,6.567179957507552,2,0,0
low_ex,Prunella,3.06288100000028,2.9938617780387506,4,0,0
low_ex,Prunus,14.2728250000002,12.913159732298451,8,2,0.25
low_ex,Pseudorchis,7.24815800000028,6.876107879041861,1,0,0
low_ex,Pseudorlaya,0.749776000000114,0.7455477006019754,2,0,0
low_ex,Psilotum,110.509062,61.296646126673835,1,1,1
low_ex,Pteranthus,25.9097670000002,21.8030630942468,1,1,1
low_ex,Pteridium,47.3084800000003,35.32831905241223,1,0,0
low_ex,Pteris,35.9267940000003,28.536283116910518,2,1,0.5
low_ex,Pterocephalus,6.61384700000023,6.3023154207090215,1,0,0
low_ex,Ptilostemon,1.70184766666695,1.6802624637323742,2,1,0.5
low_ex,Puccinellia,0.946123000000227,0.939402975821996,8,2,0.25
low_ex,Pulicaria,2.25311000000034,2.2154746524624858,6,0,0
low_ex,Pulmonaria,8.45849450000017,7.957167066707855,2,0,0
low_ex,Pulsatilla,21.8928527500003,18.87544780056333,6,1,0.16666666666666666
low_ex,Pycnocomon,3.46811050000023,3.379955244960237,2,1,0.5
low_ex,Pycreus,1.98312650000017,1.953895202778532,3,0,0
low_ex,Pyracantha,3.42811700000034,3.3419510285503,1,0,0
low_ex,Pyrola,23.9133500000002,20.365481184007276,2,0,0
low_ex,Pyrus,1.95404700000034,1.925658807460905,3,0,0
low_ex,Quercus,3.94453900000023,3.831003873380956,15,2,0.13333333333333333
low_ex,Radiola,11.3560167500002,10.474450156539055,1,0,0
low_ex,Ramonda,5.90833700000023,5.658145579469514,1,0,0
low_ex,Ranunculus,4.91531500000028,4.740588253816044,78,12,0.15384615384615385
low_ex,Raphanus,1.88997290000034,1.8633996587887218,2,0,0
low_ex,Rapistrum,0.958205000000227,0.9513130568093672,2,0,0
low_ex,Reichardia,5.33613850000034,5.131000974071176,4,0,0
low_ex,Reseda,7.26057000000028,6.88728554755496,22,3,0.13636363636363635
low_ex,Retama,1.2674285000004,1.2554065647549923,2,0,0
low_ex,Rhagadiolus,2.29296100000028,2.2539973076310558,2,0,0
low_ex,Rhamnus,6.60654200000023,6.295677947551526,17,1,0.058823529411764705
low_ex,Rhaponticum,0.323919000000284,0.32312653963995586,3,0,0
low_ex,Rhinanthus,8.99869100000029,8.433934984121692,4,0,0
low_ex,Rhodiola,9.25776100000023,8.661351723234427,1,0,0
low_ex,Rhododendron,12.3066162000002,11.279428514236372,2,1,0.5
low_ex,Rhus,4.42848850000028,4.286023804509572,1,0,0
low_ex,Rhynchospora,15.2005380243905,13.66977673674359,3,2,0.6666666666666666
low_ex,Ribes,76.154510818182,49.27738466038558,3,0,0
low_ex,Ridolfia,5.36468850000011,5.157403776108734,1,0,0
low_ex,Rochelia,1.16947700000028,1.1592317834932333,1,0,0
low_ex,Romulea,4.07901200000034,3.9577549867992494,6,0,0
low_ex,Rorippa,1.14535230000023,1.1355231241314157,8,1,0.125
low_ex,Rosa,52.2764900666669,38.04122366837536,28,2,0.07142857142857142
low_ex,Rosmarinus,3.08138300000023,3.011539540087548,3,2,0.6666666666666666
low_ex,Rostraria,0.488788000000171,0.486986448150969,5,1,0.2
low_ex,Rubia,6.67029100000023,6.3535788930673736,2,0,0
low_ex,Rubus,57.0313315000002,40.50728207296544,24,4,0.16666666666666666
low_ex,Rumex,8.30391750000028,7.820095123801008,31,5,0.16129032258064516
low_ex,Ruppia,59.2657720000003,41.62424490662877,3,0,0
low_ex,Ruscus,23.7972100000004,20.28080203603052,2,0,0
low_ex,Ruta,19.1442760000003,16.789302996872745,3,0,0
low_ex,Sagina,3.81186200000017,3.7057054679849264,8,1,0.125
low_ex,Sagittaria,56.6205856000003,40.29909248090571,1,1,1
low_ex,Salicornia,7.67409250000023,7.2585946742725636,6,1,0.16666666666666666
low_ex,Salix,33.6401830000002,27.066001947412456,23,6,0.2608695652173913
low_ex,Salsola,8.57809975000028,8.063029993585639,8,0,0
low_ex,Salvia,7.03461788235317,6.683503400696527,19,3,0.15789473684210525
low_ex,Salvinia,86.3722950000003,53.30135075244286,1,0,0
low_ex,Sambucus,41.9335280000002,32.2256900583722,3,0,0
low_ex,Samolus,29.3309444000002,24.18991533519204,1,0,0
low_ex,Sanguisorba,0.572083000000227,0.5696171237385722,8,0,0
low_ex,Sanicula,12.634786,11.55500921433463,1,0,0
low_ex,Santolina,1.46096700000045,1.4450229275596953,15,4,0.26666666666666666
low_ex,Saponaria,3.89655600000011,3.785716943178658,5,1,0.2
low_ex,Sarcocornia,10.9330345000002,10.11301330740325,3,0,0
low_ex,Satureja,4.65069984210549,4.493899913208429,4,0,0
low_ex,Saussurea,0.593441750000227,0.5907888610598634,1,1,1
low_ex,Saxifraga,51.3445712500002,37.54319601189546,64,10,0.15625
low_ex,Scabiosa,6.61384700000023,6.3023154207090215,8,1,0.125
low_ex,Scandix,12.1240270000001,11.125587270724813,6,0,0
low_ex,Schenkia,1.97919450000028,1.9500779113229534,2,0,0
low_ex,Schismus,1.33105866666695,1.3178074544278007,2,1,0.5
low_ex,Schoenoplectus,4.16904800000028,4.042484301358717,9,2,0.2222222222222222
low_ex,Schoenus,25.222566230159,21.31203604966261,1,0,0
low_ex,Scilla,9.2221130000004,8.630106371271795,9,1,0.1111111111111111
low_ex,Scirpoides,5.32812000000023,5.123583618479278,1,0,0
low_ex,Scirpus,5.67237750000023,5.441278865417786,1,0,0
low_ex,Scleranthus,3.12536100000023,3.053539322383841,8,2,0.25
low_ex,Sclerochloa,0.946123000000227,0.939402975821996,1,0,0
low_ex,Scolymus,5.24061100000034,5.042580525344352,3,0,0
low_ex,Scorpiurus,7.85144516666684,7.4171975607323075,4,0,0
low_ex,Scorzonera,14.9228795000003,13.444263993957069,9,1,0.1111111111111111
low_ex,Scorzoneroides,7.19614100000034,6.82924297066105,10,1,0.1
low_ex,Scrophularia,8.11894400000034,7.655688958157478,24,3,0.125
low_ex,Scutellaria,9.38553576562534,8.773222613051804,4,0,0
low_ex,Secale,0.582354666666837,0.5797997021335248,1,0,0
low_ex,Securigera,6.31611750000017,6.031244965660701,1,0,0
low_ex,Sedum,9.25776100000023,8.661351723234427,31,3,0.0967741935483871
low_ex,Selaginella,208.998509,79.52325208970676,2,0,0
low_ex,Selinum,1.51939500000023,1.5021598108817784,2,1,0.5
low_ex,Sempervivum,11.8730081250002,10.913489384176177,5,0,0
low_ex,Senecio,20.937491784314,18.15822128426019,32,7,0.21875
low_ex,Serratula,0.509998000000284,0.5080371117682421,1,0,0
low_ex,Seseli,1.51939500000023,1.5021598108817784,11,3,0.2727272727272727
low_ex,Sesleria,0.464777500000227,0.46314821305072346,3,2,0.6666666666666666
low_ex,Setaria,0.288131750000341,0.2875045025686161,4,0,0
low_ex,Sherardia,8.91250300000028,8.358100805400825,1,0,0
low_ex,Sibbaldia,35.4986040000002,28.263810873696407,1,0,0
low_ex,Sideritis,1.04468150000034,1.0364963015451738,38,8,0.21052631578947367
low_ex,Silaum,4.07193925000011,3.951094468538829,1,0,0
low_ex,Silene,3.89655600000011,3.785716943178658,86,21,0.2441860465116279
low_ex,Silybum,0.781019666666894,0.7764330247027464,2,0,0
low_ex,Simethis,16.7269490000004,14.895462476622358,1,0,0
low_ex,Sinapis,0.958205000000227,0.9513130568093672,4,0,0
low_ex,Sisymbrium,4.19690500000023,4.068677291404747,12,1,0.08333333333333333
low_ex,Sium,4.29338900000011,4.159317233633922,1,0,0
low_ex,Smilax,80.5878872941179,51.07513822621763,1,0,0
low_ex,Smyrnium,19.1313232142858,16.779305369741937,2,0,0
low_ex,Solanum,4.38296050000023,4.243351504588053,3,0,0
low_ex,Soldanella,11.3033515000002,10.429557858603225,3,2,0.6666666666666666
low_ex,Solenanthus,3.10686375000017,3.0358773834406834,1,1,1
low_ex,Solenopsis,8.04929500000028,7.593676626474546,1,0,0
low_ex,Solidago,0.910741944444615,0.9045129898929345,1,0,0
low_ex,Sonchus,14.2821528333337,12.920811975856472,12,3,0.25
low_ex,Sorbus,9.43897797500028,8.81995590748303,9,2,0.2222222222222222
low_ex,Sparganium,43.0293775000002,32.872981766189646,7,2,0.2857142857142857
low_ex,Spartina,1.37601350000034,1.3618582135753907,2,0,0
low_ex,Spartium,3.04661800000034,2.9783193470263645,1,0,0
low_ex,Spergula,13.6814790000002,12.426163971872025,5,1,0.2
low_ex,Spergularia,13.6814790000002,12.426163971872025,15,1,0.06666666666666667
low_ex,Spiraea,24.4573520000002,20.760571004058846,2,1,0.5
low_ex,Spiranthes,5.62875550000028,5.401107791068949,2,0,0
low_ex,Spirodela,67.3055810000002,45.43450148866802,2,1,0.5
low_ex,Sporobolus,2.29997583333367,2.260775984573035,1,0,0
low_ex,Stachys,1.39501850000034,1.380472158163924,14,2,0.14285714285714285
low_ex,Staehelina,1.11999000000034,1.1105890100196316,2,0,0
low_ex,Stellaria,11.2123485000002,10.351912580973288,8,0,0
low_ex,Sternbergia,4.6068070000004004,4.452890828005854,2,0,0
low_ex,Stipa,2.55582450000017,2.5075356341824895,11,0,0
low_ex,Stoibrax,11.8671014000001,10.90849010151224,1,0,0
low_ex,Streptopus,47.2044493181821,35.26995799466822,1,0,0
low_ex,Suaeda,5.92953050000023,5.6775890883850115,7,1,0.14285714285714285
low_ex,Subularia,2.07930400000034,2.047198079429624,1,0,0
