step,PD
280,10359.588143950823
281,10342.163870388324
282,10330.690293888323
283,10318.493227388322
284,10307.702327888323
285,10295.898875988323
286,10274.355262346657
287,10182.649780909156
288,10170.726360878387
289,10158.924769003386
290,10139.611203420054
291,10115.967378673924
292,10007.876843902495
293,9987.487582652497
294,9967.105182277495
295,9913.836067094162
296,9873.871876094163
297,9790.465207431305
298,9785.563851431305
299,9750.032162030362
300,9747.433579030361
301,9743.675986030363
302,9718.810569005362
303,9706.697426755361
304,9662.452148380362
305,9648.035462418824
306,9624.30243325811
307,9479.172056506764
308,9477.432299506765
309,9457.062796506765
310,9454.603142381766
311,9393.483476631765
312,9384.062253631764
313,9351.325633953194
314,9307.578783703193
315,9300.867997828194
316,9284.637921828195
317,9261.306756436888
318,9231.62525392076
319,9218.17070417076
