species,RL.cat,TBL,pext,ED,EDGE
Gymnadenia_odoratissima,DD,2.6690105,0.392956044856517,2.6963999008245363,1.0595666403795143
Orchis_militaris,LC,2.6690105,0.08822924700086639,2.790997607278541,0.24624761727140548
Dactylorhiza_sambucina,LC,2.027715,0.08690355024553462,2.027754275048534,0.1762190455272779
Dactylorhiza_maculata,LC,0.801469,0.018334681045458736,0.8041422544873104,0.014743691751200945
Dactylorhiza_majalis,LC,0.202094,0.06994238208095786,0.22017570780627477,0.015399613480331807
Dactylorhiza_fuchsii,LC,0.202094,0.028998442457601917,0.24570591874052447,0.007125088946089312
Corallorhiza_trifida,CR,81.39606557,0.9999,81.39606557,81.38792596344301
Chamaerops_humilis,LC,123.1715267,0.08138082742283095,123.17152669999999,10.023800757779314
Sparganium_angustifolium,LC,43.02937733,0.06961410269227689,43.03068276976796,2.995542369253416
Typha_angustifolia,LC,27.72723175,0.025713675754915684,27.747245820203307,0.7134836821126473
Typha_domingensis,LC,18.6613475,0.03334523965176858,18.969585747854364,0.6325453828569775
Typha_latifolia,LC,18.6613475,0.03229742329918632,18.97958583589858,0.6129917177852574
Juncus_trifidus,NT,32.55783855,0.13742991163797033,32.55783855,4.4744208750498045
Luzula_luzulina,EN,8.4691005,0.43477390943604494,8.828298782106357,3.838313975165855
Luzula_pilosa,LC,8.4691005,0.07784562053314828,10.475251138976429,0.8154524251541884
Luzula_nivea,LC,10.57671575,0.009949576069943818,10.577157442279825,0.1052382325757355
Luzula_luzuloides,LC,7.5975835,0.0025948444593527076,7.789571735888726,0.020212727059601313
Luzula_lutea,LC,7.5975835,0.0638758575659591,7.605382684686363,0.4858003411016377
Luzula_spicata,LC,7.695438667,0.06853878676976957,7.706737732919094,0.5282104541670791
Luzula_sudetica,NT,3.62708725,0.12691634711417696,3.6691861746022223,0.46567970616235477
Luzula_congesta,NT,0.9296545,0.12061596475485739,1.1718291389487485,0.14134130212215715
Luzula_campestris,LC,0.9296545,0.07335740786234746,1.327843702251725,0.09740717204352925
Juncus_capitatus,LC,31.5564026,0.059426991587800224,31.55640260000003,1.8753020718514388
Juncus_squarrosus,LC,22.79935425,0.05087694489938887,22.79935430748509,1.159961492843563
Juncus_filiformis,NT,19.441013,0.11137000582562069,19.464234123468184,2.167731867721897
Juncus_compressus,LC,19.441013,0.010753750434682944,19.681499951193192,0.2116499386553561
Juncus_ranarius,LC,5.9254955,0.06552014390434618,6.5036491103267995,0.4261200256119849
Juncus_bufonius,LC,5.9254955,0.04758448723517152,6.721568126783084,0.31984237272924543
Juncus_effusus,LC,3.93305,0.034742464140447384,4.950531421771053,0.17199366039703884
Juncus_conglomeratus,LC,3.93305,0.07193387764687596,4.424470912730228,0.3182693492884978
Juncus_subnodulosus,LC,4.611141,0.0876337136604232,4.783139106153721,0.4191642428266477
Juncus_bulbosus,LC,4.611141,0.011860998649324874,5.881930520380573,0.06976556995765673
Juncus_maritimus,LC,18.2043535,0.08442040656692208,18.21553243435867,1.537762653941515
Cladium_mariscus,LC,29.68150252,0.02705339653138669,29.68150252,0.8029854573209132
Schoenus_nigricans,LC,21.12734551,0.06452328277971787,21.12734551,1.363205688726533
Rhynchospora_fusca,EN,2.815352,0.49240161305662283,3.4357087173591445,1.6917485144203435
Rhynchospora_alba,LC,2.815352,0.05008860919825321,8.913837328053528,0.44648171438167483
Fimbristylis_bisumbellata,LC,7.3568598,0.07651993541915726,7.35686353969424,0.562946722944956
Eleocharis_quinqueflora,LC,4.76417875,0.06936506751590181,4.764213686772083,0.330470004043129
Eleocharis_multicaulis,LC,4.491564667,0.08419649083793398,4.491631927859082,0.37817964646135893
Eleocharis_acicularis,LC,3.41539025,0.008319930553502984,3.434327961773715,0.02857337013991076
Eleocharis_uniglumis,LC,1.2126895,0.03841004153823184,2.189669748466129,0.08410530599359367
Eleocharis_parvula,EN,1.2126895,0.4416751501600246,1.2976520610859472,0.5731406689356012
Schoenoplectus_litoralis,LC,4.1690475,0.07372727278528235,4.28288918004656,0.31576573888642695
Bolboschoenus_maritimus,LC,4.1690475,0.04054925540578653,4.376036173777959,0.1774450084754833
Schoenoplectus_pungens,EN,2.062287,0.5416961554172856,2.4515338849525476,1.3279864803539971
Schoenoplectus_triqueter,VU,2.062287,0.23697058524179676,2.9520748227029814,0.6995548984134989
Schoenoplectus_corymbosus,LC,3.5676595,0.040294064358113106,4.004815996335551,0.16137031349874556
Isolepis_fluitans,LC,2.681297,0.003981852538674302,2.7037121160278885,0.010765782953050118
Isolepis_setacea,LC,0.862263,0.07908794357177054,0.9841132263477445,0.07783149131362346
Isolepis_cernua,LC,0.862263,0.06636582336798248,1.007471532593104,0.06686167778034455
Scirpoides_holoschoenus,LC,6.781306222,0.05955074397962446,6.781306222000139,0.40383183067376466
Cyperus_involucratus,LC,2.994071,0.07970661481059355,3.05225052708189,0.24328455706754734
Cyperus_difformis,LC,2.994071,0.08061814237633658,3.0515927068799624,0.24601373531783913
Cyperus_fuscus,LC,3.6616505,0.039346046017604115,3.6704839498383057,0.1444190303972153
Cyperus_capitatus,LC,4.3470226,0.0357083480896708,4.347022661655593,0.1552249983560852
Cyperus_michelianus,LC,3.612453125,0.020326421189973062,3.612456463655529,0.0734283116107029
Cyperus_esculentus,LC,0.42414125,0.026860726817135347,0.4261196428793323,0.011445883318797019
Cyperus_longus,LC,0.2113125,0.0669818817946245,0.21817519407693253,0.014613785060180354
Pycreus_flavescens,LC,0.2113125,0.02851743115508217,0.2274316294178629,0.006485765834412066
Cyperus_rotundus,LC,1.256627167,0.0857097378358586,1.2567488316112454,0.10771561288292145
Blysmus_compressus,LC,11.92342003,0.08262161041989564,11.92342003,0.9851321645914405
Trichophorum_cespitosum,LC,9.94918925,0.06434549973554408,9.949327943092504,0.6401944785311001
Scirpus_sylvaticus,NT,2.102738333,0.12109498115929278,2.1132871613692763,0.2559084689901878
Eriophorum_angustifolium,LC,1.0854415,0.09149114942328497,1.1142477507214172,0.10194380745581237
Eriophorum_vaginatum,LC,0.590672,0.06570968078503006,0.7406509063068174,0.04866793462656418
Eriophorum_scheuchzeri,VU,0.590672,0.22206381434371864,0.6350514324934672,0.14102194340394186
Kobresia_simpliciuscula,VU,3.005641,0.17229256675247456,3.097232808434016,0.533630190395072
Kobresia_myosuroides,LC,3.005641,0.06015316492346135,3.2679811077678402,0.19657940654231482
Carex_pyrenaica,LC,2.767344,0.06722265224942102,2.8139515178551173,0.189161284331505
Carex_rupestris,LC,2.767344,0.026226672843285396,2.8868056253348118,0.07571130669781202
Carex_pulicaris,LC,4.501546923,0.08452913872565186,4.501546923000001,0.3805118843342984
Carex_davalliana,LC,1.007681,0.06508509521275277,1.0077069614991905,0.0655867035357286
Carex_remota,LC,0.338614,0.047614593671007836,0.33956541528626294,0.016168269273582444
Carex_divisa,LC,0.338614,0.00701138135753261,0.3450751023074827,0.0024194531392673422
Carex_brizoides,LC,0.426423,0.07367722368474627,0.4266399834466919,0.031433649493258366
Carex_disticha,NT,1.714115312,0.12456691597042002,1.714115313279131,0.2135220581928517
Carex_leporina,LC,1.481383929,0.04474751028961187,1.4813839516200278,0.06628824361798309
Carex_arenaria,LC,1.1239016,0.07434006343198743,1.123902152421044,0.08355095730232762
Carex_echinata,LC,0.617505125,0.08892427228422022,0.6175155088265336,0.05491211724661947
Carex_foetida,VU,0.5154321667,0.2891605365483442,0.5154422763991632,0.14904556520328197
Carex_praecox,LC,0.4659335,0.05567896771738957,0.46604624145753987,0.025948973632925105
Carex_cuprina,LC,0.387045,0.0359238236216779,0.38989219113240764,0.01400641830571014
Carex_spicata,LC,0.387045,0.03387630845138113,0.390064277977251,0.013213937796622626
Carex_diandra,EN,1.3502105,0.6322633912592159,1.3502105185910778,0.8536886813982595
Carex_brevicollis,NT,5.068880667,0.10799463511609853,5.070884409139005,0.5476283114808796
Carex_trinervis,CR,0.184587,0.9999,0.23533727235163052,0.23531373862439536
Carex_nigra,LC,0.184587,0.03702522794722284,1.5551443236910114,0.0575795730754894
Carex_acuta,LC,1.2139095,0.0870374404292882,1.359112623602618,0.11829368401350647
Carex_montana,NT,3.1906095,0.13482778661683728,3.257206627586854,0.43916196015122855
Carex_ericetorum,LC,3.1906095,0.08896994148540806,3.2915328361027587,0.2928474838253617
Carex_panicea,LC,2.1873245,0.059026063621700195,3.6862531305015187,0.21758501180667417
Carex_bicolor,CR,2.1873245,0.9999,2.2758092051788883,2.2755816242583706
Carex_depauperata,NT,1.240386625,0.10405129731265973,1.2403932085395784,0.1290645225263556
Carex_brachystachys,VU,0.967543,0.19519091008820644,0.9871829474758116,0.19268913794136175
Carex_austroalpina,VU,0.967543,0.183132247702105,0.9884761740858885,0.181021863560326
Carex_flacca,LC,0.4962805,0.009020878624398414,0.5202850612201566,0.004693428387354731
Carex_hispida,LC,0.4962805,0.040949193002894534,0.5015685708341107,0.020538828211271974
Carex_humilis,LC,1.539478,0.06508710387403022,1.5574816529488498,0.10137197012737807
Carex_alba,NT,1.539478,0.09621220707180188,1.5516573862261083,0.14928838174807718
Carex_ornithopoda,NT,2.421911,0.14642047999705604,2.5067987423095137,0.3670466751049754
Carex_digitata,LC,2.421911,0.05675103061129203,2.6409255948178125,0.14987524927365029
Carex_parviflora,LC,3.8164745,0.045586453880236966,3.834926477989512,0.17482069902296846
Carex_capillaris,LC,3.917706065,0.013783308508016413,3.917706065,0.053998951337622
Carex_pendula,LC,2.4065953,0.08932043445968446,2.406596273318432,0.21495822470185985
Carex_halleriana,LC,1.202829,0.06970832060658262,1.2257504493009201,0.08544500530353123
Carex_distans,LC,1.202829,0.03923465337837628,1.2435536043752917,0.04879039462509504
Carex_hostiana,VU,1.669057,0.24430870021153483,1.669624824730559,0.4079038707708345
Carex_flava,NT,1.628669,0.15632897328867837,1.630789126205762,0.25493958975008774
Carex_viridula,LC,1.628669,0.030522377381325336,1.6395278249482819,0.05004228700025496
Carex_frigida,LC,2.6590032,0.011157251244357715,2.6590032201844793,0.02966716698715445
Carex_punctata,LC,1.4306885,0.05775398992247892,1.4307186548358468,0.08262971077329209
Carex_binervis,LC,0.633919,0.027367872566374147,0.6364520580025925,0.01741833881802152
Carex_camposii,LC,0.243897,0.04216188361295433,0.2742115173869277,0.011561274081399248
Carex_laevigata,LC,0.243897,0.07350937576735014,0.2612841311041416,0.019206833375379925
Carex_extensa,LC,1.712389625,0.07792411355621853,1.7123942651185702,0.13343680516811685
Carex_caryophyllea,LC,2.09640875,0.015910234705599744,2.100790634072035,0.03342407205541178
Carex_pallescens,NT,1.2387075,0.11180212104004679,1.2756905219319867,0.14262490614268045
Carex_acutiformis,LC,1.2387075,0.042391740425889016,1.3362449035820791,0.05664574709806859
Carex_cespitosa,CR,2.448287643,0.9999,2.4482876483503957,2.448042819585561
Carex_limosa,VU,1.478036167,0.2551791917202342,1.4780362234859388,0.37716408884236924
Carex_pseudocyperus,NT,0.8970978,0.11539966629440564,0.8970981092048975,0.10352482243558744
Carex_vesicaria,LC,0.447106,0.03969521932542468,0.45237635381450325,0.01795717858230262
Carex_rostrata,LC,0.447106,0.01968891984478299,0.4577316641927833,0.009012242046710835
Carex_lasiocarpa,VU,0.323154,0.1791762528551293,0.32404147471822287,0.05806053720966129
Carex_riparia,LC,0.30109,0.054606952139047045,0.304917336626158,0.016650606407510305
Carex_hirta,LC,0.30109,0.041486396689978236,0.3061277763469421,0.012700138367350176
Nardus_stricta,LC,6.003322,0.0660858204205668,6.0603971209143594,0.4005063158100664
Lygeum_spartum,LC,6.003322,0.02340124358236093,6.164503869585411,0.1442570566165747
Melica_nutans,NT,6.552036167,0.13988370170280634,6.55216206866624,0.9165406843217508
Melica_uniflora,LC,4.0660515,0.06587417010480753,4.074410210605379,0.2683983912901834
Glyceria_fluitans,LC,1.421182,0.03634060240010684,1.6732174074194497,0.060805728531967806
Glyceria_declinata,LC,1.421182,0.089563463860403,1.523446005175759,0.1364451012278344
Briza_maxima,LC,5.809345123,0.06127889068678744,5.809345123,0.3559902247541387
Brachypodium_distachyon,LC,3.347493,0.0417007686676116,3.347548769408994,0.13959535683667235
Brachypodium_retusum,LC,1.778801,0.07176894903934049,1.77943837071103,0.12770842174620697
Brachypodium_phoenicoides,LC,0.274401,0.06115414100502642,0.2846360477116245,0.017406672996870112
Brachypodium_sylvaticum,LC,0.274401,0.006306198889006762,0.37365501370403653,0.0023563428322922017
Stipa_capillata,LC,0.887434,0.07064794029401975,0.9007294955428854,0.0636346836221763
Stipa_lagascae,LC,0.887434,0.020429407065113397,0.9334118089642739,0.019069049804715014
Stipa_barbata,LC,1.524552125,0.08602135358058728,1.5245530151954592,0.13114411397247905
Stipa_parviflora,LC,0.4952205,0.08562753638405485,0.49581631402547677,0.04245552946902448
Stipa_bromoides,LC,0.470094,0.07788324492987811,0.4709355208640581,0.03667798651763516
Stipa_capensis,LC,0.256322,0.08778037837357389,0.27514089740861747,0.02415197208057312
Piptatherum_miliaceum,LC,0.256322,0.08453986968770416,0.2758622470006667,0.02332135841319362
Bromus_inermis,LC,1.878936545,0.05502117973713165,1.8789365450000002,0.10338130535711017
Bromus_ramosus,LC,1.62802005,0.02949406612981624,1.6280200500000013,0.04801693101536678
Bromus_fasciculatus,LC,0.312051,0.0888894219677823,0.35209345523456803,0.031297383714439984
Bromus_rubens,LC,0.312051,0.08193159927372867,0.35549395401924194,0.029126188184937857
Bromus_diandrus,LC,0.721778,0.08183131793735736,0.721788694954379,0.059064920180402034
Bromus_tectorum,LC,0.460113,0.0062174743621337914,0.4658657204574824,0.002896508173141385
Bromus_sterilis,LC,0.460113,0.02144711277905894,0.46178070195715304,0.009903862794068064
Bromus_secalinus,LC,0.581128875,0.024797372359076194,0.5811296882992896,0.014410489269671367
Bromus_hordeaceus,LC,0.3020938333,0.016878697451750708,0.30212997220785187,0.005099560392002182
Bromus_scoparius,LC,0.22203575,0.07488812622859552,0.22217777240575967,0.016638477065110697
Bromus_arvensis,LC,0.2083535,0.06711653844833211,0.20885286946409096,0.014017481643431149
Bromus_squarrosus,LC,0.2083535,0.024915634297893664,0.20969867746712223,0.0052247755605227715
Hordeum_secalinum,LC,2.227498,0.020951939804529897,2.232045566500582,0.04676568435028802
Hordeum_marinum,LC,1.690353,0.08766741171270673,1.7233057913901972,0.1510777583206963
Hordeum_bulbosum,LC,1.690353,0.05932467517497473,1.7390491946503157,0.10316852858593138
Hordelymus_europaeus,LC,2.717810611,0.05708478344463066,2.717810611000005,0.1551456301724546
Elymus_caninus,LC,1.707528562,0.03960739434967921,1.7075285620003395,0.06763075711848812
Elymus_repens,LC,0.225272,0.061851358024386474,0.2336075946579781,0.014448946974406357
Elymus_panormitanus,LC,0.225272,0.006062237067136893,0.3103178079793079,0.0018812201181248292
Secale_montanum,LC,0.5823545,0.07741545806756192,0.5823545115382495,0.04508324126844485
Taeniatherum_caput-medusae,LC,0.567311375,0.01611709416369378,0.5673114410010507,0.009143411914754741
Aegilops_triuncialis,LC,0.12277925,0.082924597625032,0.12281878808795159,0.01018469858298746
Aegilops_geniculata,LC,0.0211385,0.004725862687043359,0.03063442257104229,1.4477407456760764e-4
Aegilops_neglecta,LC,0.0211385,0.08660058788840745,0.021656700017479893,0.0018754829532366428
Aegilops_ventricosa,LC,0.2119931667,0.020721933401707863,0.21200527679769637,0.0043931592266125054
Lamarckia_aurea,LC,1.7138215,0.03679005066810073,1.7138215201527818,0.06305158056250226
Echinaria_capitata,LC,1.609336,0.06325204776006085,1.609336088719583,0.10179380314568058
Cynosurus_cristatus,LC,0.869273,0.08554908340316734,0.926361166697704,0.07924934871127728
Cynosurus_echinatus,LC,0.869273,0.08825198735834794,0.92461272072861,0.08159891014110898
Hainardia_cylindrica,LC,0.351799,0.011322121642289119,0.37807463159840077,0.004280606968820739
Parapholis_incurva,LC,0.351799,0.08019814529519026,0.3555085109380654,0.028511123213887705
Cutandia_memphitica,NT,0.578566,0.10749561095590077,0.5794180206258328,0.06228489412603261
Festuca_gigantea,LC,0.452843,0.03125279446478664,0.4528492541485293,0.014152804663435914
Lolium_multiflorum,LC,0.294414,0.08569048059016632,0.2984199511674957,0.02557174903323667
Lolium_perenne,LC,0.294414,0.07090233050789231,0.299255475284444,0.02121791061491405
Lolium_temulentum,LC,0.155967,0.017329676339862488,0.16376052419220266,0.002837916881497093
Lolium_remotum,LC,0.155967,0.039814230913635985,0.15935923560768328,0.006344765404704824
Micropyrum_tenellum,LC,1.549341667,0.018498129396518816,1.549341667,0.028659922635584166
Festuca_quadriflora,VU,0.7900381818,0.28148266336814487,0.7900381818000005,0.22238205157559077
Vulpia_myuros,LC,0.2071442,0.07405247883914937,0.2071442000000072,0.015339541487153057
Vulpia_muralis,LC,0.065617,0.07976587237871209,0.06969587670422626,0.005559352406511765
Vulpia_bromoides,LC,0.065617,0.09141448464283931,0.06917612041629936,0.006323699397447001
Festuca_petraea,LC,0.08098333333,0.08353374275457291,0.08098751464421934,0.006765190214622425
Festuca_heterophylla,LC,0.0383725,0.06946915391334149,0.03872855594943417,0.0026904400140926993
Festuca_ampla,LC,0.0383725,0.014840822405913624,0.04003918024698867,5.942143633239237e-4
Festuca_juncifolia,NT,0.05903575,0.13621652201964696,0.05906094166480474,0.008045076060784959
Vulpia_geniculata,LC,0.035964,0.01713624242200403,0.03728792915149276,6.38974993354491e-4
Vulpia_fasciculata,LC,0.035964,0.0396689798232411,0.03653591213362756,0.0014493423612525812
Vulpia_membranacea,LC,0.056934,0.004043277784538247,0.05741167688810371,2.3213135773475767e-4
Vulpia_unilateralis,LC,0.056934,0.038326335994026316,0.05698439303392211,0.0021840029938337514
Deschampsia_flexuosa,LC,1.843607,0.026115307630675565,1.8443970066314783,0.048166995221278215
Aira_praecox,LC,1.05005,0.057602859479888344,1.0679137079816143,0.06151488325751144
Aira_cupaniana,LC,1.05005,0.022059592514660234,1.0966964038250409,0.02419267578067367
Deschampsia_setacea,EN,1.913986,0.4396565663969237,1.9140147046936162,0.8415091330988171
Mibora_minima,LC,0.46477725,0.023186051483798896,0.4735924125479947,0.010980738059674332
Sesleria_insularis,EN,0.4496295,0.44704768478295037,0.45028007800211356,0.20129666637473118
Sesleria_argentea,LC,0.4496295,0.01276632560827127,0.4724112618428232,0.006030955989699779
Phalaris_coerulescens,LC,0.878758,0.04162340316919419,0.8788229535534955,0.03657960211009916
Phalaris_canariensis,LC,0.73261,0.04854153971484581,0.7330095206362659,0.03558141075732539
Phalaris_paradoxa,LC,0.560335,0.05043396901596032,0.5687555816664625,0.028684601383420858
Phalaris_brachystachys,LC,0.560335,0.046646653357939015,0.5694392620272019,0.02656243586418349
Lagurus_ovatus,LC,1.20641525,0.026097208391187402,1.2064152901760294,0.03148407123403866
Rostraria_cristata,LC,0.488788,0.09068118039690679,0.4899622926323389,0.04443035904587516
Rostraria_pumila,LC,0.488788,0.018353319708049973,0.4945900153152552,0.009077368675490211
Gaudinia_fragilis,LC,0.273727,0.08204693032665875,0.2792879714893562,0.022914720737861063
Koeleria_pyramidata,LC,0.273727,0.01992731308168159,0.2966232448908964,0.005910904268245202
Corynephorus_canescens,LC,0.835096,0.0710279875610181,0.8527741294055176,0.06057083025577314
Anthoxanthum_odoratum,LC,0.835096,0.08220501967424307,0.8503705168177436,0.06990472506539885
Briza_minor,LC,0.442587,0.05459017392187342,0.4741355847108211,0.025883144031912872
Briza_media,LC,0.442587,0.0863519764909857,0.46253145056544215,0.03994050494556857
Calamagrostis_arundinacea,LC,0.4364917,0.01674790982506897,0.436491700000008,0.007310323630991191
Calamagrostis_pseudophragmites,LC,0.157867,0.0703857162756076,0.18665963720722495,0.013138172264575582
Calamagrostis_epigejos,NT,0.157867,0.12653399776512558,0.17388317295816438,0.022002133018481317
Triplachne_nitens,LC,0.148429,0.08476852252123994,0.151717522618171,0.012860870232925158
Gastridium_ventricosum,LC,0.148429,0.018793258146754317,0.16326214928381272,0.0030682277170846328
Polypogon_monspeliensis,LC,0.074509,0.044590081539467835,0.0806174959780873,0.003594740719170633
Polypogon_viridis,LC,0.074509,0.04982934069830275,0.07997522391405033,0.0039851126798362635
Agrostis_gigantea,LC,0.129818,0.025448988236030406,0.12982552399910213,0.0033039282329896335
Agrostis_castellana,LC,0.044533,0.010352250761356287,0.050753373578190736,5.254116502662251e-4
Agrostis_capillaris,LC,0.044533,0.07271943829184882,0.04541852481459368,0.0033028096125616493
Agrostis_stolonifera,LC,0.137684,0.035657682446075964,0.13768514363505954,0.00490953312928131
Catabrosa_aquatica,LC,1.1568585,0.04459539715033886,1.173443981352304,0.05233020038208083
Sclerochloa_dura,LC,1.1568585,0.016760081597354766,1.2009893190261005,0.02012867898442898
Alopecurus_myosuroides,LC,1.2572028,0.059051508811307184,1.2572037635035214,0.07423977911813674
Ventenata_dubia,NT,0.267265,0.09694558802107389,0.27747073759997093,0.026899563815270276
Apera_interrupta,LC,0.267265,0.02540804200560445,0.30620547532665937,0.007780081579445838
Alopecurus_bulbosus,NT,0.117495,0.1576686810003359,0.12195460030769442,0.01922842097243734
Alopecurus_geniculatus,LC,0.117495,0.0785954405803707,0.12644131155587007,0.009937710589293526
Alopecurus_aequalis,LC,0.141037,0.06276509121747002,0.1475916930246672,0.00926360607563407
Phleum_phleoides,LC,1.446165269,0.03252832802157202,1.446165269,0.04704133824343693
Milium_effusum,LC,0.8552332917,0.03337560500332541,0.8552332917,0.02854392852947298
Poa_supina,LC,0.2860235,0.03306626084327139,0.28804887600206186,0.009524699269495314
Poa_infirma,LC,0.228877,0.047161667617472265,0.23490771676093947,0.011078639658658745
Poa_annua,LC,0.228877,0.08068164171368052,0.23240219672794807,0.0187505907698766
Poa_cenisia,LC,0.37558275,0.05013643605828816,0.37595338946449985,0.018848963071783603
Poa_bulbosa,LC,0.3566775,0.01592248391027604,0.3589754222514691,0.005715780384983564
Poa_alpina,LC,0.3566775,0.0598172070286155,0.35728917399639004,0.02137204049002509
Poa_trivialis,LC,0.4771725,0.035768909151046635,0.4771744573992306,0.01706800981591305
Poa_compressa,LC,0.221502,0.004818177875218199,0.22269789246095745,0.0010729980583131069
Poa_nemoralis,LC,0.062103,0.0352043743838308,0.08318808858734726,0.002928584614904255
Poa_glauca,NT,0.062103,0.1312518591939557,0.06775844257508996,0.008893421564067442
Poa_chaixii,LC,0.3104225,0.02444821874011877,0.31819987137113454,0.007779420058359153
Poa_pratensis,LC,0.3104225,0.030556740439190787,0.3166451164758321,0.009675642635489336
Leersia_oryzoides,LC,17.97025767,0.007527539819328195,17.97025767,0.1352718301745129
Phragmites_australis,LC,11.62484417,0.05200289188313601,11.62484417,0.6045255145308139
Imperata_cylindrica,LC,1.085421667,0.05343205508133698,1.0859018972884655,0.058021969988845616
Hyparrhenia_hirta,LC,0.095385,0.05336375951373767,0.11819115547822646,0.006307124397590855
Andropogon_distachyos,LC,0.095385,0.035091035605293495,0.1300668546497784,0.004564180627583908
Heteropogon_contortus,LC,0.710801,0.05551007241983514,0.7119647636456807,0.039521215590342544
Oplismenus_undulatifolius,CR,1.884067333,0.9999,1.8840673569552346,1.8838789502195392
Echinochloa_crus-galli,LC,1.3822484,0.006577940856874728,1.3822525196287356,0.009092375323383898
Panicum_repens,LC,0.908475125,0.07666419284367806,0.9084813679516341,0.06964799078753253
Brachiaria_eruciformis,LC,0.8802581667,0.08130349675909408,0.8802683676890005,0.07156889637953569
Setaria_viridis,LC,0.1552115,0.05253549253656792,0.1573374220850349,0.008265798963671188
Setaria_parviflora,LC,0.036474,0.04455334862897269,0.04673705165758766,0.002082292156390809
Setaria_pumila,LC,0.036474,0.06532267392960683,0.043473917348613215,0.0028398325274061388
Danthonia_decumbens,LC,1.9919455,0.016652322330448138,2.0380621666889525,0.03393846812919596
Schismus_arabicus,VU,0.20019700000000001,0.33488126528790607,0.2695467935532962,0.09026617127942584
Schismus_barbatus,LC,0.20019700000000001,0.037425226759664754,0.8207395757797314,0.030716364734187502
Crypsis_aculeata,LC,1.101214,0.019385089432514234,1.148545232377095,0.02226465204691783
Crypsis_schoenoides,LC,1.101214,0.05408164140858069,1.11817946459545,0.06047298083468987
Spartina_maritima,LC,1.9171305,0.057715797535751755,1.9182070113049743,0.11071084749613737
Eragrostis_papposa,LC,0.2377453,0.06543727232040343,0.23774747283235562,0.015557546123218571
Eragrostis_minor,LC,0.0883565,0.0744251345549503,0.09528622327081412,0.0070916899881633775
Eragrostis_cilianensis,LC,0.0883565,0.05119435364930802,0.0984307669863922,0.005039099495073996
Eragrostis_curvula,LC,0.097976,0.04448613499400504,0.10268212423572663,0.004567930840221732
Eragrostis_barrelieri,LC,0.097976,0.06499788501216024,0.10119698600608198,0.006577590060000506
Eragrostis_pilosa,LC,0.1650125,0.0905790808741311,0.1651838521924804,0.0149622015068432
Aeluropus_littoralis,LC,1.37338475,0.05324045240025624,1.3773830515403942,0.07333249679245604
Cynodon_dactylon,LC,1.3201075,0.08683793756967566,1.3249138941991205,0.11505279002965908
Tragus_racemosus,LC,1.3201075,0.04420330117475614,1.3295497214700298,0.05877048676495287
Aristolochia_clematitis,NT,11.367547,0.10176100658255735,11.37547828881161,1.1575801210274965
Aristolochia_pistolochia,LC,7.370861,0.04514204261548199,7.393856031061134,0.33377376404690023
Aristolochia_baetica,LC,4.000823,0.01293426827071672,4.414599497168898,0.057099614204153666
Aristolochia_rotunda,NT,4.000823,0.0989666191860822,4.0549007917091116,0.40129982249041884
Laurus_nobilis,LC,147.0652155,0.046435797003656173,147.0654128580478,6.829099657735195
Buxus_balearica,NT,28.804414,0.11918338610751739,36.28297011163265,4.324327235942228
Buxus_sempervirens,LC,28.804414,0.06970561867943638,41.59132641058296,2.899149139148067
Hypecoum_imberbe,LC,96.006261,0.08688612405408681,96.04641465944839,8.345100699051095
Fumaria_muralis,LC,16.382058,0.03208653397575998,22.36040185997545,0.717467793991749
Fumaria_capreolata,LC,16.382058,0.07371644295891262,18.984249935506107,1.3994513774884765
Chelidonium_majus,LC,36.6282505,0.08097218597413314,37.678015209298074,3.0508712546635004
Glaucium_flavum,LC,36.6282505,0.01907336960751709,41.08481716962847,0.7836259031335879
Papaver_argemone,LC,43.588935,0.08783309733166242,44.95180074912816,3.9482558904316694
Papaver_hybridum,LC,43.588935,0.08646913173694996,44.97329861726541,3.888802082781512
Papaver_dubium,LC,5.516128,0.06465885625418054,9.256281624543886,0.5985005830095959
Papaver_rhoeas,LC,5.516128,0.0693453232928029,9.003516104844765,0.6243517350624177
Thalictrum_alpinum,NT,27.3819585,0.09551606440487369,31.7508840830753,3.032719488990699
Thalictrum_aquilegiifolium,LC,27.3819585,0.0801575742210946,32.58798651953682,2.6121739481558026
Adonis_annua,LC,27.170486,0.06632370763862334,27.367452752892856,1.8151109351967034
Adonis_vernalis,LC,27.170486,0.01008585016692025,28.46572290290789,0.2871010160917991
Trollius_europaeus,LC,44.718095,0.08111972180873475,44.73443413502364,3.6288448523042858
Caltha_palustris,LC,36.427054,0.006983267810250043,36.452028221320234,0.2545542752962717
Actaea_spicata,LC,36.427054,0.0022877356384716253,36.50328731686532,0.08350987131616205
Nigella_damascena,LC,35.200116,0.05514997714173277,35.20011601516741,1.9412855936228242
Delphinium_staphisagria,LC,20.798814,0.06924306494486318,20.79881461583112,1.4401736712201638
Aconitum_anthora,LC,20.38240037,0.04594845199593886,20.382401677976297,0.9365398050624376
Delphinium_gracile,LC,12.9705625,0.08756119267524123,12.970640418726568,1.1357247448253887
Consolida_orientalis,LC,8.015488,0.04008557879906544,8.016946260210203,0.32136393104152905
Consolida_pubescens,LC,3.267734,0.014137569077068392,3.359165613382862,0.04749043590051302
Consolida_mauritanica,LC,3.267734,0.01838698279339077,3.3380348625478593,0.06137638958140601
Helleborus_foetidus,LC,39.36372582,0.08844162077919589,39.36372582,3.4813917114286816
