ext_fraction,Genus,age,mean_age,richness,threatened_species,proportion_threatened,ev.dist,lambda_a,lambda_mean
low_ex,Portulaca,34.4603610000001,29.635317336194536,1,1,1,96.63097135729434,0,0
low_ex,Posidonia,59.2657759999999,46.44106512699305,1,1,1,122.5217141688741,0,0
low_ex,Potamogeton,38.3958639999999,32.514239548862136,7,4,0.5714285714285714,101.70318866301473,0.050680202145088296,0.05984793665959849
low_ex,Potentilla,46.1879110000001,37.96644777247342,11,11,1,108.27601740637138,0.05191607978976069,0.06315827298799605
low_ex,Prasium,0.527527999999881,0.5261675867056856,1,1,1,62.68433952862117,0,0
low_ex,Primula,29.29965,25.723928037775423,4,2,0.5,91.4626812822919,0.04731436590948665,0.0538912392805689
low_ex,Prunella,3.06288400000005,3.017744219053655,3,3,1,65.21970077539845,0.35868556846034383,0.3640508303293602
low_ex,Prunus,26.226202,23.317211721940154,5,5,1,88.31548858948702,0.06136755571523853,0.06902360074724165
low_ex,Pseudorlaya,0.749778000000109,0.7470336766496586,2,2,1,62.884172491998974,0.9244698838320737,0.9278660416871878
low_ex,Pteranthus,25.90977,23.066023233451805,1,0,0,88.07960162088737,0,0
low_ex,Pteridium,104.219368,70.29761039302927,1,1,1,157.11726036173425,0,0
low_ex,Pteris,43.0478870000001,35.80765655327004,1,1,1,97.50451701928634,0,0
low_ex,Puccinellia,0.946127000000047,0.9417625352235293,3,3,1,64.09317322727534,1.1611678862013823,1.166549153930138
low_ex,Pulicaria,0.49760999999999,0.4963992896904632,5,5,1,62.632098465174664,3.234335950712672,3.242224446851421
low_ex,Pycreus,5.03634000000004,4.915757126413881,3,3,1,68.13904170848843,0.2181370377433019,0.22348791049194164
low_ex,Quercus,62.305397,48.29902289547597,9,8,0.8888888888888888,124.39335023323669,0.03526539727106176,0.0454921123785721
low_ex,Radiola,17.872612,16.461529404957787,1,1,1,79.96236636417673,0,0
low_ex,Ranunculus,19.7339480000001,18.030709506366335,33,30,0.9090909090909091,81.70071832695803,0.17718236419121314,0.19391957705446494
low_ex,Raphanus,1.88997600000011,1.872662944694684,1,1,1,63.98996737872481,0,0
low_ex,Rapistrum,0.958208000000049,0.9537317055153314,1,1,1,63.058199411926346,0,0
low_ex,Reichardia,4.53726100000005,4.439095302844608,4,4,1,66.67163572182984,0.30553551164896076,0.31229209254226686
low_ex,Reseda,77.167326,56.83285030288841,15,13,0.8666666666666667,139.26231924349727,0.0350932232782332,0.047649382120899524
low_ex,Retama,2.36378599999999,2.3367840239224207,2,2,1,64.46030258804996,0.2932360122955074,0.2966244092153881
low_ex,Rhagadiolus,2.29296399999999,2.2675446201751805,2,2,1,64.42733683658126,0.3022930933760619,0.30568182623299195
low_ex,Rhamnus,29.370355,25.77860074950028,8,6,0.75,91.4590659664965,0.07080069483939966,0.08066541554704616
low_ex,Rhaponticum,1.007656,1.002707331076121,1,1,1,63.142159323513454,0,0
low_ex,Rhododendron,24.4989730000001,21.938216103319384,1,1,1,86.65920944280214,0,0
low_ex,Rhus,11.47358,10.871013052725903,1,1,1,73.56813964070307,0,0
low_ex,Ribes,76.154514,56.27888448494043,2,2,1,138.3031777600651,0.009101852853528094,0.012316292103220763
low_ex,Ridolfia,5.36469000000005,5.228143081659424,1,1,1,67.49908095501979,0,0
low_ex,Rochelia,9.59516700000005,9.169164460774791,1,1,1,71.76721443245805,0,0
low_ex,Rorippa,6.11182300000004,5.93538970092888,2,2,1,68.2117760285472,0.11341087275595853,0.11678208432572991
low_ex,Rosa,52.276492,42.01225757686828,10,7,0.7,114.36458708499082,0.044046281701420324,0.054807459198808604
low_ex,Rosmarinus,2.63589299999999,2.6023732159146435,3,1,0.3333333333333333,64.79271047305025,0.4167894101422607,0.42215785266679584
low_ex,Rostraria,0.488790999999992,0.48762275836503766,3,3,1,63.63583792248609,2.2476115326757813,2.252996337479559
low_ex,Rubus,57.031333,45.04934250217811,3,3,1,119.11940675011563,0.019263310725493824,0.024386866214861903
low_ex,Rumex,8.30391900000005,7.982441245786724,15,15,1,70.4573950200143,0.3261171262752194,0.3392508779856748
low_ex,Ruppia,59.2657759999999,46.44106512699305,3,3,1,122.5217141688741,0.018537043852561916,0.023656052798615955
low_ex,Ruscus,44.2452810000001,36.636845042397475,2,2,1,107.02767489468005,0.01566601375093411,0.01891940148661301
low_ex,Ruta,28.571077,25.158758991739976,3,3,1,90.66437848423753,0.038451903254053385,0.04366718918960994
low_ex,Sagina,9.11992100000005,8.734006506399572,4,4,1,71.28999496673725,0.15200727737881534,0.15872376098004123
low_ex,Salicornia,7.5372480000001,7.271190897147952,1,1,1,69.71029686671353,0,0
low_ex,Salix,33.6401860000002,29.024225019764664,11,8,0.7272727272727273,95.72541477768024,0.07128067819834161,0.08261703012450712
low_ex,Salsola,18.4503540000001,16.951239824396588,6,6,1,80.62328240707684,0.09711247107931074,0.10570079167007691
low_ex,Salvia,2.63589299999999,2.6023732159146435,11,11,1,64.79271047305025,0.9097088815055769,0.9214263573472854
low_ex,Sambucus,75.385131,55.85546724238337,2,2,1,137.51810890539616,0.009194746647849498,0.012409656830047645
low_ex,Samolus,44.0319500000001,36.489657687445195,1,1,1,106.19208514500349,0,0
low_ex,Sanguisorba,51.745716,41.66669506860409,8,8,1,113.83381348473915,0.04018577193288495,0.04990656298168216
low_ex,Saponaria,8.16845499999999,7.857132387812573,3,3,1,70.33851891157228,0.1344945021632746,0.13982356850346564
low_ex,Sarcocornia,7.5372480000001,7.271190897147952,2,2,1,69.71029686671353,0.09196289953043021,0.09532787549723457
low_ex,Saxifraga,76.154514,56.27888448494043,22,17,0.7727272727272727,138.3031777600651,0.040589090403207295,0.05492366242947554
low_ex,Scabiosa,17.643905,16.267004645528026,5,5,1,79.78022868896802,0.09121778384286813,0.09893879958266023
low_ex,Scandix,12.1240300000001,11.453694024663058,5,5,1,74.25842293500612,0.13274776723862336,0.14051692920803743
low_ex,Schenkia,5.63196200000005,5.481712984204496,1,1,1,67.79227171501516,0,0
low_ex,Schismus,1.991947,1.9727275780621951,1,1,1,65.13716170730297,0,0
low_ex,Schoenoplectus,4.1690530000001,4.085987162228916,3,3,1,67.2718232178268,0.26351602838056587,0.2688731621145902
low_ex,Schoenus,21.12735,19.189403463243107,1,1,1,84.22786934674195,0,0
low_ex,Scilla,9.22211600000011,8.82773932429107,5,5,1,72.00850439369586,0.1745193741256433,0.18231597618718196
low_ex,Scirpoides,6.78131100000004,6.564975761526465,1,1,1,69.88399939541623,0,0
low_ex,Scleranthus,9.11992100000005,8.734006506399572,3,3,1,71.28999496673725,0.12046291724107082,0.12578560456339663
low_ex,Sclerochloa,0.946127000000047,0.9417625352235293,1,1,1,64.09317322727534,0,0
low_ex,Scolymus,6.32418699999999,6.135520145029726,2,2,1,68.4586647860238,0.10960257509146179,0.1129728473178352
low_ex,Scorpiurus,7.8514490000001,7.563283435105528,2,2,1,69.94751038551361,0.08828270814214503,0.09164633145211146
low_ex,Scorzonera,3.01788800000005,2.9740525702433414,5,5,1,65.15229908156518,0.5332994174847024,0.5411598734121952
low_ex,Scrophularia,8.11894699999999,7.81129705907227,10,8,0.8,70.27572524089933,0.2836063707515333,0.2947762805051378
low_ex,Scutellaria,9.38553799999994,8.97744895765414,4,4,1,71.54234623933534,0.14770536980617407,0.15441963164134073
low_ex,Secale,0.582355999999941,0.5806986800686688,1,0,0,63.72939848645406,0,0
low_ex,Sedum,12.4618210000001,11.754967004506534,19,14,0.7368421052631579,74.6202133323307,0.2362767832378925,0.2504846655917981
low_ex,Sempervivum,12.4618210000001,11.754967004506534,2,1,0.5,74.6202133323307,0.055621660795796994,0.058966322941970954
low_ex,Senecio,15.848992,14.727061896999178,21,20,0.9523809523809523,77.98335899376123,0.19209565111291765,0.20672979165951508
low_ex,Sesleria,0.464781000000044,0.4637245498571704,1,1,1,63.611827373284875,0,0
low_ex,Setaria,0.880261999999992,0.8764824829298733,3,3,1,64.02560456472382,1.2480514763424069,1.25343325173563
low_ex,Sherardia,9.42122600000005,9.010112989529647,1,1,1,71.5842288039631,0,0
low_ex,Sibbaldia,38.2883740000001,32.43675841289586,1,0,0,100.37648608603538,0,0
low_ex,Sideritis,0.527527999999879,0.5261675867056836,20,18,0.9,62.68433952862117,5.67881188023134,5.69349452388385
low_ex,Silene,7.930075,7.636245418430323,51,49,0.9607843137254902,70.10013596697026,0.4958119100669698,0.5148898990641053
low_ex,Silybum,0.781021999999995,0.7780447809581391,2,1,0.5,62.91552482924945,0.8874873954382203,0.8908834009610026
low_ex,Sinapis,0.958208000000049,0.9537317055153314,3,3,1,63.058199411926346,1.1465279862702602,1.1519091609463636
low_ex,Sisymbrium,6.8694960000001,6.64761432974727,8,8,1,68.96948080663853,0.3027065656170126,0.31281019603898896
low_ex,Smilax,80.58789,58.6754496697564,2,2,1,143.45665432118588,0.008601133254139614,0.01181324019604779
low_ex,Smyrnium,19.6901620000001,17.99407891462665,2,2,1,81.82455133812196,0.03520271598374568,0.03852084809945533
low_ex,Solanum,6.86910500000005,6.647248070467035,3,3,1,69.02780321699035,0.1599352883189443,0.16527324947433794
low_ex,Solenopsis,15.873108,14.747910096945303,1,1,1,78.00810914726736,0,0
low_ex,Solidago,6.49633700000005,6.297463935723132,1,1,1,68.63072233253399,0,0
low_ex,Sonchus,7.87763700000005,7.587590756694408,8,6,0.75,70.01201107362603,0.26396767732250453,0.27405821009062437
low_ex,Sorbus,4.69476899999999,4.589770165526316,3,1,0.3333333333333333,66.78436318108552,0.2340077410982547,0.23936106799415963
low_ex,Sparganium,43.02938,35.794782124849164,2,1,0.5,106.19865879207362,0.01610869551362221,0.019364475474171257
low_ex,Spartium,3.04662099999994,3.0019548186997698,1,1,1,65.1431383421436,0,0
low_ex,Spergula,13.681481,12.83532528349633,4,4,1,75.85151973059469,0.10132633748640886,0.10800617284724283
low_ex,Spergularia,13.681481,12.83532528349633,9,9,1,75.85151973059469,0.16059844525137443,0.17118573380928745
low_ex,Spiranthes,54.169163,43.23369357304293,2,1,0.5,117.04568763346569,0.012795973616205688,0.016032569120861245
low_ex,Stachys,1.09161599999994,1.085811376119333,7,6,0.8571428571428571,63.248427211376665,1.7825958478580566,1.7921254021209052
low_ex,Staehelina,3.39172199999999,3.3364813940589326,2,2,1,65.52622349082269,0.20436438498200835,0.20774795321628045
low_ex,Stellaria,10.506054,9.998014624946693,4,4,1,72.67610092441183,0.13195195466536633,0.13865696471986128
low_ex,Sternbergia,4.60681099999999,4.505655579017759,1,0,0,67.40860788758353,0,0
low_ex,Stipa,1.538225,1.5267313941908869,8,7,0.875,64.68532751381092,1.3518448482373098,1.3620218655304888
low_ex,Stoibrax,11.8671030000001,11.22393810743729,1,0,0,74.00149351123278,0,0
low_ex,Suaeda,20.3189990000001,18.518861456871775,4,4,1,82.4919108969679,0.06822650865428379,0.0748585092203646
low_ex,Tamarix,29.939232,26.217367981785642,7,7,1,92.09185177662644,0.06499532616786273,0.0742221778481815
low_ex,Tanacetum,1.51546399999999,1.5043064266615798,4,4,1,63.64983620989581,0.9147656170782676,0.9215505142768109
low_ex,Taxus,158.616805,91.00852327675094,1,1,1,205.1359190891962,0,0
low_ex,Telephium,50.6049160000001,40.91943477464054,1,1,1,112.77337198265909,0,0
low_ex,Teucrium,12.6050889999999,11.882474803760672,43,42,0.9767441860465116,74.76189441893202,0.2983874303222764,0.31653339710875583
low_ex,Thalictrum,56.056566,44.435187307422396,3,3,1,118.02021586067762,0.01959828022052064,0.02472392613240091
low_ex,Thapsia,4.33166300000011,4.242079965874822,4,4,1,66.46605738097827,0.32003744546144414,0.32679590490322175
low_ex,Theligonum,13.955971,13.076872806954647,1,1,1,76.11871356693307,0,0
low_ex,Thesium,27.6532830000001,24.442103233207884,2,2,1,89.91114111299355,0.025065637977231953,0.028358737132662612
low_ex,Thlaspi,9.01468000000005,8.63738902923237,3,3,1,71.11464677472259,0.12186924978680372,0.12719263714416099
low_ex,Thymbra,3.94549699999994,3.870998949568185,1,1,1,66.10231379386921,0,0
low_ex,Thymelaea,6.3158650000001,6.127684974299514,10,10,1,68.41211538921789,0.3645716133885081,0.37576753743892743
low_ex,Thymus,3.94549699999994,3.870998949568185,14,13,0.9285714285714286,66.10231379386921,0.6688783009124829,0.6817509805601081
low_ex,Tolpis,3.63314499999999,3.569854464416269,3,3,1,65.76762285170646,0.3023860288174881,0.30774708034148146
low_ex,Tordylium,3.75406500000005,3.6865415588444423,1,1,1,65.8884554024543,0,0
low_ex,Torilis,10.7909020000001,10.255818342535928,8,8,1,72.925295512433,0.19270321810723667,0.20275725175975162
low_ex,Trachelium,9.345122,8.940444798316154,1,1,1,71.48028037426091,0,0
low_ex,Tragopogon,16.450252,15.245558045103625,7,7,1,78.58464399683598,0.1182905981656277,0.12763784331792802
low_ex,Tragus,1.320109,1.3116322335364639,1,1,1,64.46527237960647,0,0
low_ex,Tribulus,72.823662,54.42944618875204,1,1,1,134.9449486694524,0,0
low_ex,Trifolium,13.380036,12.569387115721783,39,39,1,75.47597592044491,0.27380805598203517,0.29146700729324065
low_ex,Trigonella,2.09288900000004,2.071685681657873,4,4,1,64.18882956755583,0.6623831273994293,0.6691624957365657
low_ex,Triplachne,0.148432999999933,0.14832503470635056,1,1,1,63.29547900076554,0,0
low_ex,Tripleurospermum,6.70406100000005,6.492529050842518,1,0,0,68.83843279187887,0,0
low_ex,Tripodion,3.13530100000011,3.088022606617144,1,1,1,65.23136735519273,0,0
low_ex,Trisetum,0.488790999999992,0.48762275836503766,8,5,0.625,63.63583792248609,4.254254971306489,4.264447272010122
low_ex,Tuberaria,18.1827630000002,16.724721128563917,4,4,1,80.27598167363205,0.07624222793421855,0.08288893730803426
low_ex,Tussilago,15.848992,14.727061896999178,1,0,0,77.98335899376123,0,0
low_ex,Typha,43.02938,35.794782124849164,3,3,1,106.19865879207362,0.02553167832462633,0.030691967472695973
low_ex,Tyrimnus,0.574707999999992,0.5730938468757182,1,1,1,62.70921050179285,0,0
low_ex,Ulex,3.47160599999999,3.4137610653726544,6,5,0.8333333333333334,65.56812203154999,0.5161183236888229,0.524863760209434
low_ex,Ulmus,71.234221,53.53174304342364,2,1,0.5,133.32217467344,0.0097305364027206135,0.012948339455296295
low_ex,Umbilicus,18.0266990000001,16.592373248987165,3,3,1,80.18441202593422,0.06094361972028843,0.06621188374816553
low_ex,Urospermum,16.559358,15.339358185826189,2,2,1,78.69372726508584,0.04185833657077438,0.04518749560202749
low_ex,Urtica,56.22866,44.54392883807732,4,4,1,118.31684130681708,0.024654586488809988,0.03112195976603774
low_ex,Utricularia,39.951204,33.62828651279842,1,1,1,102.10794589510854,0,0
low_ex,Vaccaria,7.93007499999999,7.636245418430312,1,1,1,70.10013596697026,0,0
low_ex,Vaccinium,43.503844,36.124280528567404,1,1,1,105.66176034561383,0,0
low_ex,Valantia,4.61422400000005,4.512747348172879,3,2,0.6666666666666666,66.77729102626839,0.23809253488085924,0.24344644268926685
low_ex,Valerianella,8.0457400000001,7.743482755797437,8,8,1,70.18206063848814,0.25845249059499936,0.2685408629757698
low_ex,Velezia,4.90135899999994,4.787059567076269,1,1,1,67.07142769419939,0,0
low_ex,Ventenata,0.267269000000047,0.26691922164776255,1,0,0,63.41431492681854,0,0
low_ex,Verbascum,8.118947,7.811297059072281,14,10,0.7142857142857143,70.27572524089933,0.32504921261528846,0.3378513593398904
low_ex,Verbena,41.062244,34.41607520341616,2,2,1,103.21895915654731,0.016880401873797867,0.020140215770191688
low_ex,Veronica,8.39683900000005,8.068305840167055,23,22,0.9565217391304348,70.55432642818353,0.3734136400530165,0.3886186614691132
low_ex,Viburnum,75.3851310000001,55.85546724238341,3,3,1,137.51810890539616,0.01457332864047299,0.019668840722443678
low_ex,Vicia,12.945488,12.184781938366937,31,28,0.9032258064516129,75.04142875265325,0.265265179998247,0.28182590561365317
low_ex,Vincetoxicum,0.968461000000103,0.963888694004134,1,1,1,63.1293404503254,0,0
low_ex,Viola,96.8996770000001,66.89410987933634,15,15,1,158.98442264606936,0.027946947657030964,0.040482640489379315
low_ex,Vulpia,0.20714799999999,0.20693780476117848,9,9,1,63.35419783013417,10.60702771610793,10.617801710383365
low_ex,Withania,6.86910500000005,6.647248070467035,2,2,1,69.02780321699035,0.1009079320464515,0.10427581056279803
low_ex,Xanthium,13.4545520000001,12.635191459962597,1,1,1,75.58892396993039,0,0
low_ex,Xeranthemum,9.32948299999999,8.92612237748295,2,2,1,71.4639579866168,0.07429641927210179,0.07765378416819374
low_ex,Zannichellia,27.4773489999999,24.30412197806652,5,5,1,90.79533627531941,0.058573260194573575,0.06622077991077203
low_ex,Ziziphus,66.444947,50.76582812526043,1,1,1,128.5330922531176,0,0
low_ex,Zostera,32.713558,28.32909721662471,2,2,1,96.03198091692097,0.021188376408336426,0.024467676299729638
int_ex,Abies,237.574622,33.92622161001711,1,0,0,279.1588715891962,0,0
int_ex,Acer,68.6625540000001,31.474647987822504,2,2,1,130.75536837172115,0.01009498103667895,0.02202239659131765
int_ex,Achillea,1.52273099999999,1.5062650165555744,5,5,1,63.65710370967923,1.0569417135620873,1.0684958455149245
int_ex,Adenocarpus,2.17569400000005,2.141590699783203,4,3,0.75,64.27221292552954,0.6371734081722239,0.6473199389875142
int_ex,Adonis,69.143839,31.52477342866333,5,5,1,131.09470971927135,0.02327666406307148,0.05105311592725827
int_ex,Aegilops,0.582355999999936,0.5800003646464695,4,4,1,63.72939848645406,2.3804929649905606,2.390161188889744
int_ex,Aeluropus,1.373386,1.3600370135421622,1,1,1,64.51854881666016,0,0
int_ex,Aethionema,60.7463660000001,30.490771147944034,2,2,1,122.8433627823618,0.011410512697334754,0.022733015744230648
int_ex,Aethusa,8.18432099999999,7.64964868647052,1,0,0,70.31871099756114,0,0
int_ex,Agrimonia,51.745716,28.915852139239007,3,3,1,113.83381348473915,0.02123098052538513,0.037993426006535894
int_ex,Agropyron,2.35723799999994,2.3170505292913415,1,1,1,65.50427834085167,0,0
int_ex,Agrostemma,9.95065399999999,9.142918152471301,1,1,1,72.12071161302072,0,0
int_ex,Agrostis,0.197100999999992,0.1968337260224028,10,9,0.9,63.344147499315106,11.68225982107721,11.69812277359407
int_ex,Aira,1.84360999999999,1.8192993640685318,4,4,1,64.99065746435187,0.7519455639315789,0.7619935391060082
int_ex,Ajuga,12.6050889999999,11.27335994519885,2,2,1,74.76189441893202,0.05498947136033318,0.06148541197384068
int_ex,Alisma,28.338596,21.14508583214751,2,2,1,91.66295903508504,0.024459475005746415,0.032780532841637025
int_ex,Alkanna,6.9507400000001,6.57167065382936,1,1,1,69.12224916324648,0,0
int_ex,Alliaria,9.01468000000005,8.359083200888456,1,1,1,71.11464677472259,0,0
int_ex,Allium,50.079299,28.557875717863396,21,20,0.9523809523809523,112.87062992066458,0.06079403063775759,0.10660885521744276
int_ex,Alnus,27.2796259999999,20.619430295004875,1,1,1,89.36864755162404,0,0
int_ex,Alopecurus,1.25720600000005,1.246049866942191,2,2,1,64.40425219079904,0.5513393831718252,0.5562756346669575
int_ex,Althaea,4.92650800000004,4.742117492930064,4,4,1,67.02055929653396,0.281394927425243,0.292336569725801
int_ex,Alyssum,4.5234930000001,4.36913166028976,11,11,1,66.62348625593167,0.5300981504333748,0.5488265081577658
int_ex,Amaranthus,38.4492610000001,25.31478164129134,2,2,1,100.62068327935097,0.01802758135091188,0.027381124213583654
int_ex,Ammi,12.6607730000001,11.31657648307804,2,2,1,74.79516338059304,0.05474761932466049,0.06125060715989731
int_ex,Ammoides,14.8405290000001,12.960523337596543,1,1,1,76.97491993886479,0,0
int_ex,Ammophila,0.385418999999936,0.3843921880933045,1,1,1,63.53246561685497,0,0
int_ex,Anabasis,18.4503540000001,15.479400514167239,1,1,1,80.62328240707684,0,0
int_ex,Anacyclus,1.52273099999999,1.5062650165555744,3,3,1,63.65710370967923,0.7214749608881128,0.729361882931028
int_ex,Anagallis,19.2413990000001,15.997943353328097,4,4,1,81.40487859555483,0.07204748267627958,0.08665453618020819
int_ex,Anagyris,30.7768220000001,22.28728099085742,1,1,1,92.87293402309243,0,0
int_ex,Anarrhinum,4.62010899999999,4.458806886674442,2,2,1,66.77767912068842,0.15002831763491875,0.15545575266591605
int_ex,Anchusa,3.7200900000001,3.617223270025535,4,4,1,65.89196172707983,0.3726507587504209,0.38324821489664485
int_ex,Androcymbium,106.459684,33.45934324082883,1,1,1,169.22738554677187,0,0
int_ex,Andropogon,0.0953879999999924,0.09532556205009596,1,1,1,63.24074938864248,0,0
int_ex,Androsace,29.29965,21.606461181516462,3,3,1,91.4626812822919,0.0374957478559679,0.05084647038858601
int_ex,Andryala,13.1294690000001,11.677923190384615,5,5,1,75.26385361007009,0.12258210232524164,0.13781884725524499
int_ex,Anemone,23.681202,18.692462961549833,2,2,1,85.64772990578493,0.02926993235224907,0.03708163990939774
int_ex,Anogramma,43.047887,26.76790318017396,1,1,1,97.50451701928634,0,0
int_ex,Antennaria,0.672502000000052,0.6693537358378571,1,1,1,62.806867836389486,0,0
int_ex,Anthemis,1.51546399999999,1.4991574899228515,2,2,1,63.64983620989581,0.4573828085391338,0.46235781445191293
int_ex,Anthericum,68.888891,31.498345141525224,2,2,1,131.67040714392473,0.010061813603008143,0.022005828479101538
int_ex,Anthoxanthum,0.835099999999933,0.8302262569666233,4,4,1,63.9821459382489,1.6600339613459487,1.6697789903501237
int_ex,Anthriscus,12.1240300000001,10.897477913301682,2,2,1,74.25842293500612,0.057171351486258244,0.06360620191887481
int_ex,Anthyllis,4.70452500000011,4.537025572735088,15,14,0.9333333333333333,66.80059089772726,0.5756267000605049,0.596877879061567
int_ex,Antirrhinum,2.05869100000005,2.02823412064763,7,6,0.8571428571428571,64.2162731356913,0.9452172030942313,0.9594110114043294
int_ex,Apera,0.267269000000047,0.26677668616031974,1,1,1,63.41431492681854,0,0
int_ex,Aphanes,38.2883740000001,25.25938533330497,4,4,1,100.37648608603538,0.03620666579155038,0.054882347405818925
int_ex,Aphyllanthes,70.692672,31.679463493289305,1,1,1,133.47393768607256,0,0
int_ex,Apium,8.39728200000005,7.832847315553348,3,3,1,70.53170322835976,0.13082950991381534,0.14025707950244895
int_ex,Aquilegia,56.0565660000001,29.740423966647363,3,2,0.6666666666666666,118.02021586067762,0.019598280220520604,0.03694003454356123
int_ex,Arabidopsis,4.17783300000016,4.0469810912214585,1,1,1,66.27778524012756,0,0
int_ex,Arabis,5.9113610000001,5.641505803358051,10,9,0.9,68.01136050969095,0.3895186054436545,0.4081507975447716
int_ex,Arbutus,43.7468530000001,26.96791013813535,1,1,1,105.90471018387066,0,0
int_ex,Arctium,1.76858399999999,1.7462488964261755,1,1,1,63.90308727447042,0,0
int_ex,Arenaria,14.708948,12.863926243699543,27,26,0.9629629629629629,76.87897889164357,0.22407019631888897,0.2562076930142968
int_ex,Argyrolobium,3.76328499999999,3.657929266928713,1,1,1,65.85980081410685,0,0
int_ex,Arisarum,21.6530469999999,17.5063710202558,3,2,0.6666666666666666,85.32713108056495,0.050737075879811036,0.06275499858862565
int_ex,Aristolochia,147.06522,33.851871181954095,3,3,1,208.53212233131487,0.007470238637443372,0.03245351734806798
int_ex,Armeria,30.1179260000001,21.98778256144116,17,7,0.4117647058823529,92.26893514834072,0.09407066555831921,0.1288539822576141
int_ex,Arnoseris,3.63314499999999,3.5351929872201806,1,1,1,65.76762285170646,0,0
int_ex,Arrhenatherum,0.968360999999936,0.961786868569747,5,3,0.6,64.1154078957764,1.662022646961419,1.6733831215926886
int_ex,Artemisia,4.63646900000005,4.473975534152507,11,9,0.8181818181818182,66.77084214385482,0.5171813448549629,0.5359652180692126
int_ex,Arthrocnemum,9.4141760000001,8.69570526908721,1,1,1,71.58721920679571,0,0
int_ex,Arum,21.6530469999999,17.5063710202558,2,2,1,85.32713108056495,0.032011530781785515,0.039593995794898744
int_ex,Asparagus,64.8031310000001,31.03461881993849,4,4,1,127.58489676890949,0.021392397862996595,0.04466928913040982
int_ex,Asperula,5.81048200000005,5.550179141449622,3,3,1,67.97353989954415,0.18907420910487294,0.19794177100762356
int_ex,Asphodelus,75.6259110000001,32.11061984936842,8,8,1,138.40261558792534,0.027496416429017734,0.06475868580035325
int_ex,Asplenium,29.13178,21.526931976740297,12,11,0.9166666666666666,82.72242951407802,0.0852988265663135,0.11543245700190465
int_ex,Astragalus,26.5909410000001,20.26766776589927,32,23,0.71875,88.68686944050437,0.13033521088252248,0.17099825904147156
int_ex,Atractylis,21.760239,17.570920753424026,2,2,1,83.89490545311986,0.03185384041783481,0.03944854059084368
int_ex,Atriplex,19.265671,16.01366662511221,6,6,1,81.43874892120975,0.09300270253904236,0.1118893949258482
int_ex,Atropa,3.413843,3.3277245516515617,2,0,0,65.5725879260205,0.2030401458297717,0.20829463791284464
int_ex,Avena,0.968360999999936,0.961786868569747,8,4,0.5,64.1154078957764,2.147382579100122,2.162060649436948
int_ex,Baldellia,28.338596,21.14508583214751,1,1,1,91.66295903508504,0,0
int_ex,Ballota,0.674276999999936,0.6711119586123777,2,2,1,62.8310877902232,1.0279857989520793,1.0328338985243664
int_ex,Barbarea,7.7674820000001,7.288582620511348,1,1,1,69.86743187062828,0,0
int_ex,Bartsia,3.54486299999994,3.4517714068209098,1,1,1,65.7017421699851,0,0
int_ex,Bassia,13.1911800000002,11.725179033343869,3,3,1,75.36418865570356,0.08328385244292726,0.09369684552738124
int_ex,Bellis,6.49633700000005,6.167448869515465,6,5,0.8333333333333334,68.63072233253399,0.27581073291426245,0.29051873913124493
int_ex,Berberis,124.400454,33.71758551431801,1,1,1,186.25584516215204,0,0
int_ex,Berula,8.39728200000005,7.832847315553348,1,1,1,70.53170322835976,0,0
int_ex,Betula,22.3660599999999,17.931804791038537,1,0,0,84.45515627669499,0,0
int_ex,Bituminaria,41.7355920000001,26.37802515325093,1,1,1,103.83136926956146,0,0
int_ex,Blackstonia,14.217143,12.499879483528122,3,3,1,76.37736356820082,0.07727377354705582,0.08788983046723133
int_ex,Blechnum,68.787639,31.487771621121418,1,1,1,122.03334124064051,0,0
int_ex,Bolboschoenus,4.1690530000001,4.038771468933651,1,1,1,67.2718232178268,0,0
int_ex,Bombycilaena,0.415091000000052,0.41389912480119884,2,2,1,62.549456844060934,1.6698680061958906,1.6746766036117446
int_ex,Borago,3.7200900000001,3.617223270025535,1,1,1,65.89196172707983,0,0
int_ex,Botrychium,92.38551,33.054209229316434,1,1,1,182.14206882354432,0,0
int_ex,Brachiaria,0.88026199999999,0.8748410141554612,1,1,1,64.02560456472382,0,0
int_ex,Brachypodium,5.36245399999999,5.142365321144744,4,4,1,68.50941285935815,0.2585186485739352,0.2695830176474679
int_ex,Brassica,0.241707000000101,0.24130461217685903,10,10,1,62.34169667706328,9.526348401134777,9.54223407593393
int_ex,Briza,5.80934799999999,5.5491514773449895,3,3,1,68.9562527966131,0.18911111688749094,0.19797842844141364
int_ex,Bromus,3.348481,3.265734338951796,13,13,1,66.49551745221842,0.7660038559160218,0.7854127406716155
int_ex,Buglossoides,5.18596600000005,4.980734638714428,3,3,1,67.35750234155687,0.21184332652163534,0.22057233889329855
int_ex,Bupleurum,35.320084,24.177769310491286,16,15,0.9375,97.45437835155789,0.07849892775565825,0.11467512517942223
int_ex,Buxus,136.092126,33.803424615652965,2,2,1,197.88930828425202,0.005093220312833861,0.020505235444073247
int_ex,Cakile,1.75973200000011,1.7376242663741164,1,1,1,63.85972339425111,0,0
int_ex,Calendula,29.064294,21.494834350125313,3,3,1,91.19864834873466,0.03779937983933516,0.05111052594186217
int_ex,Calepina,3.0280850000001,2.9608444100247833,1,1,1,65.12807463701782,0,0
int_ex,Calicotome,1.59463900000005,1.5765517921745826,3,3,1,63.69115872966654,0.6889410635686668,0.6968450349181124
