Sim1,Sim2,Sim3,Sim4,Sim5,Sim6,Sim7,Sim8,Sim9,Sim10,Sim11,Sim12,Sim13,Sim14,Sim15,Sim16,Sim17,Sim18,Sim19,Sim20,Sim21,Sim22,Sim23,Sim24,Sim25,Sim26,Sim27,Sim28,Sim29,Sim30,Sim31,Sim32,Sim33,Sim34,Sim35,Sim36,Sim37,Sim38,Sim39,Sim40,Sim41,Sim42,Sim43,Sim44,Sim45,Sim46,Sim47,Sim48,Sim49,Sim50,Sim51,Sim52,Sim53,Sim54,Sim55,Sim56,Sim57,Sim58,Sim59,Sim60,Sim61,Sim62,Sim63,Sim64,Sim65,Sim66,Sim67,Sim68,Sim69,Sim70,Sim71,Sim72,Sim73,Sim74,Sim75,Sim76,Sim77,Sim78,Sim79,Sim80,Sim81,Sim82,Sim83,Sim84,Sim85,Sim86,Sim87,Sim88,Sim89,Sim90,Sim91,Sim92,Sim93,Sim94,Sim95,Sim96,Sim97,Sim98,Sim99,step
23083.975022030405,23083.72040965093,22735.561580688496,23574.34868177158,23621.509721638853,23299.183596870836,22466.121011814932,23362.443319423553,23677.63893116033,23383.365678021495,23147.43200757756,23493.66669845207,23569.270454446472,23440.748852048437,22652.74858156382,23545.32876169835,23321.429038867125,23573.870799786666,23481.802256990617,23420.313157168846,23351.03203784124,23466.581762036316,23096.26640702125,23355.492493336616,23140.333780805762,23615.237636332626,23021.745522236397,22367.910967059943,23593.16363870015,23740.767172864525,23302.766551645203,23552.287588885498,23354.57118139246,23173.970345223624,23847.850154476735,23324.767614402204,23975.324544305746,23611.72053660798,23913.20944525407,23139.25575600593,23815.744652211335,23266.275717700126,23504.327567252923,23416.41669801507,23563.21613074131,22984.17686278934,23578.2343663187,23860.688905224146,23339.509093350905,23781.355693264315,22622.48910785262,23570.408753140608,23210.82935927402,22991.343620999673,23433.929756954672,23273.76074276368,23029.821641856513,24355.7188249331,23091.043167499316,23284.277740281745,23162.95791490831,23180.978568357204,23032.910104305556,22704.068111696917,23754.73208335425,23389.24953332009,23691.34500370722,22932.99495421883,23338.2140130797,22992.265308541755,23643.10075180213,22913.186153960367,23527.653244515514,23235.296529844978,23040.7525117103,23118.965646606586,23217.516974494847,23544.57296094457,23689.646828442703,23131.593563738876,23420.986157709696,23265.862775924976,23363.143188960148,23669.223605270712,23735.905019596357,23343.319480211496,23141.024432896127,23929.464870716027,23143.58635637337,23181.659129194588,23177.474855770448,23461.18168305375,23475.662355099477,24153.278690002287,23682.089069326226,23186.453659519295,23350.454858423174,22628.646447071762,23394.010900544887,141
23000.249949766767,23049.95103315093,22731.383751188496,23471.238476871582,23597.77669247814,23298.674464620835,22460.949166089933,23360.20637734022,23604.86651828533,23376.305810171416,23142.530651577563,23444.527316160405,23565.092624946472,23417.919487548435,22639.099786959658,23544.96061369835,23259.02925682546,23562.399604786668,23481.530650740617,23401.14932800218,23345.02132459124,23347.331928496733,23090.25569377125,23340.009743042174,23137.419534805762,23566.098254040957,22997.254166778064,22366.730857759943,23423.359192200147,23697.807030864526,23296.179218113954,23531.046905918833,23334.22912219802,23157.440239306958,23756.54052199159,23321.873957402204,23967.77252134741,23609.809154357983,23910.958020754068,23070.82956150593,23811.381401211336,23225.095725783456,23503.34779292792,23405.39708601507,23555.74609449131,22967.40922870601,23569.405622485363,23833.200831950337,23331.116757350905,23760.720278264314,22615.97902210262,23542.936565640604,23210.19391110735,22880.924752983006,23321.32998791509,23240.69102403291,23013.05400777318,24352.185749287266,23076.414956599314,23214.150094156746,23160.30114890831,23178.566368857206,22993.969875583967,22504.092747446917,23739.249333059804,23387.06534102009,23668.289808707224,22925.93508636875,23310.888887971367,22991.461578041755,23550.927541782126,22818.752629710365,23462.77938901551,23162.524116969977,23038.182647293634,23110.516695356586,23178.751038994847,23385.956158277902,23326.587600830895,23129.02369932221,23305.189034774914,23241.371420466643,23355.827216210146,23665.604362420712,23638.45312460772,23328.691269311497,23098.54608362053,23859.739721972437,23140.840398681063,23169.73570916382,23176.402912103782,23460.672550803753,23472.748109099477,24126.379962502288,23630.447119326225,23161.962304060962,23346.835615573174,22587.466455155096,23388.606324544886,142
22979.371090310247,23038.57936465093,22718.04127002183,23457.589682267415,23503.343168228137,23226.644303620837,22460.440033839932,23350.77546818778,23604.718089285332,23325.990640638083,23091.77809149423,23424.157813160404,23467.64072995784,23353.045632048437,22631.742927159656,23534.70505527848,23255.41001397546,23486.024391543076,23468.076100990616,23384.381693918847,23197.719578551656,23116.91213049673,23074.772943476804,23247.77969046717,23126.801447139092,23541.577537040957,22973.340816778065,22263.620652859943,23354.932997700147,23694.527643793095,23206.76126153062,23509.95259519704,23325.407564198016,23147.184680887087,23739.363139308258,23248.14486406887,23882.67739898566,23582.910426857983,23897.98592223683,23054.79956450593,23611.406036961336,23166.499800700123,23460.31841559459,23366.378748131738,23493.137203074642,22957.77216795601,23496.189578485362,23790.240689950337,23329.528685850906,23650.301410247648,22587.92334376929,23505.012568390604,23191.881512080567,22869.308829233007,23296.83863245676,23180.90179987418,23006.034268123178,24308.196675787265,23051.92360114098,23149.276238656745,23147.171682213866,23172.555655607204,22990.350632733967,22493.329601801463,23717.555947726472,23344.891440883726,23557.870940690555,22919.22430049375,23290.54682877692,22932.683072791755,23542.688491782126,22752.2220654187,23394.500324932178,23151.05292196998,22989.04326500197,23052.322681356585,23168.495480574973,23383.790109077905,23310.05749491423,23090.07013682221,23281.545210028784,23235.903324466643,23353.415016710147,23601.95678207696,23631.645537289536,23326.121404894828,23096.62234312053,23853.53160741688,23140.265693681064,23105.650851580485,23133.442770103782,23450.721899609307,23459.776010582238,24067.273627002287,23589.26712740956,23080.05689281096,23340.22588975499,22511.589006405095,23369.001879944884,143
22972.295362810248,22961.84600585093,22702.558519727387,23437.24762307297,23459.35409472814,23224.477758495836,22457.870169423266,23337.516607187783,23598.130755754082,23264.387489547895,23056.10128949423,23418.985967435405,23457.677668600692,23351.967535548436,22626.255693659656,23525.63973471181,23206.270631683794,23482.006385043078,23425.902200854252,23311.609281043846,23178.759051757013,23101.6991376634,23072.588751176805,23243.79808559217,23107.197002539095,23490.824976957625,22866.199968778066,22242.379969893278,23305.793615408482,23591.417438893095,23149.662169488955,23506.33335234704,23297.935376698017,23146.11273722042,23709.102345933257,23204.15579056887,23873.66272298566,23567.427676563537,23778.951034899328,23052.88818225593,23557.161442044668,22870.558297800126,23457.57245790228,23363.805967798402,23473.532758474645,22884.999755081008,23475.357541485362,23781.17536938367,23270.750180600906,23632.173604247648,22582.386362769288,23493.779207074367,23180.952272643066,22826.83047995741,23296.329500206757,23178.71760757418,22991.084558745402,24299.907781287267,23047.320996099315,23133.046162656745,23052.738157963864,23156.838279107204,22970.008573539522,22489.421443176463,23705.49093972647,23255.473484300393,23554.399337690556,22917.05775536875,23229.42716302692,22874.087147708422,23531.527131682127,22739.092598724255,23382.30325843218,23142.955176469975,22972.275630918633,23002.007511823253,23161.908147043723,23249.14843474457,23206.37984391423,23074.562531822212,23236.322501778784,23225.61376538331,23287.218029643478,23539.557000035293,23592.281811469024,23284.94141297816,23081.43556462053,23761.30155484188,23138.341953181065,23093.847399680482,23090.873984603782,23449.151698484307,23459.266878332237,24065.34988650229,23570.098715576223,23077.310935118654,23328.75469475499,22410.38853552048,23342.103152444884,144
22911.175697060247,22905.29961335093,22658.569446227386,23377.458398914237,23449.717033978137,23155.873063995834,22446.498500923266,23330.20063443778,23595.216509754082,23223.20749763123,23035.933149994227,23381.061970185405,23354.567463700692,23301.652366015103,22507.220806322155,23525.06502971181,23202.632919933792,23481.73912004308,23335.64060540782,23304.827974821623,23175.225976111178,23090.227942663398,23068.05984148887,23232.326890592172,23093.103579939096,23205.689826207625,22803.591077361398,22240.456229393276,23261.80454190848,23564.579273893094,23130.057724888953,23481.841996888703,23258.981814198018,23131.27220972042,23672.675291933258,23134.02814444387,23863.699661628518,23558.768147063536,23767.479839899326,23032.25276725593,23554.41548435236,22849.317614833457,23455.291904402282,23260.695762898402,23465.293708474645,22777.896231016904,23416.76161640203,23708.35171063367,23269.496145600904,23579.495490497648,22553.564730935956,23450.819065074367,23091.534316059733,22802.620021686576,23273.53570729009,23169.652287007513,22940.769389212066,24297.915835787266,23031.83824580487,23012.65341682341,23042.482599543993,23151.666433382205,22919.256013456186,22432.875050676463,23684.396629004677,23252.915489300394,23495.20361447389,22913.829978902086,23220.767633526924,22856.0712581862,23516.89892078213,22725.202382674255,23366.820508137735,23092.640006936643,22967.826682418632,22938.87672382325,23158.288904193723,23200.009052452904,23163.81105841423,23024.247362288876,23171.448646278786,23187.68976813331,23279.666006685147,23536.329223568628,23574.070187165453,23271.969314460923,23032.296182328864,23758.70297184188,23126.42833256703,23083.59184126061,23071.26954000378,23440.862803984306,23454.46767637711,24050.721675602286,23547.043520576226,23055.761504389488,23327.67659825499,22371.434973020478,23335.760434444885,145
22910.593342560245,22866.281275467594,22657.249338727386,23356.217715947572,23336.476407473376,23134.745718484966,22446.1005787566,23276.87760918778,23585.25344839694,23208.579286731227,23011.67936549423,23377.782583113974,23350.708424534027,23280.411683048438,22504.662811322156,23520.392775621534,23183.31935435046,23446.062318043078,23223.252286407824,23200.400849078036,23171.62569311118,23068.987259696733,22980.33537173887,23217.469481520482,23049.135266439094,23166.749597486032,22691.2027583614,22199.27623747661,23169.57448933348,23457.438425893095,23122.587688638956,23471.346566188706,23216.807914061654,23027.594558720422,23649.344126541953,23072.42499335368,23812.947101545185,23520.844149813536,23694.70742702433,23011.158456534136,23504.10031481903,22840.041779833457,23412.244020902283,23248.802268009513,23457.74168551631,22777.328919641906,23401.278866107587,23693.520749505096,23207.018273442176,23567.17418649765,22541.697629602622,23442.823737074366,23077.440893459734,22796.60930843658,23270.97771229009,23168.73788025751,22921.605560045402,24290.855967937187,23029.91450530487,23002.39785840354,23038.863356693993,23147.684828507205,22894.735296456187,22430.95131017646,23665.23279983801,23245.895749650394,23490.75568572389,22857.283586402085,23176.778560026924,22849.5168765862,23503.25012617796,22723.018190374256,23356.246381100482,23090.359453436642,22958.761406418635,22876.476941781584,23129.496864693723,23194.125231202903,23162.83128408923,23015.932099288875,23121.133476745454,23184.33129913331,23277.748876185145,23485.576663485295,23565.248629165453,23238.199937960922,22967.422326828862,23748.432829591882,23124.04291956703,22970.020150786655,22786.13438925378,23415.08548592875,23418.790874377108,24023.396550493955,23544.876975451225,23044.290309389486,23319.578852754992,22362.986021770477,23285.445264911552,146
22901.191757811004,22843.610084698365,22492.352801997225,23342.958854947574,23216.08366164004,23113.913681484966,22440.0972567566,23244.37414812528,23567.237558874716,23116.406076711228,23011.18295249423,23317.036221168193,23348.13856011736,23279.915270048437,22500.644804822157,23516.411170746534,23181.03880085046,23437.613366793077,23170.574172657824,23149.6482889947,23117.381098194513,22961.88373563263,22973.31563208887,23163.224886603814,23039.498205689095,23158.30064623603,22687.2211534864,22134.999401893278,23156.921033869196,23331.081307343095,23121.664466347287,23381.084970742275,23216.225559561655,23025.46752922042,23647.159934241954,23053.25658152035,23801.475906545184,23461.617942438537,23691.428039952898,22993.981073850802,23438.083457069028,22812.569592333457,23401.480875256828,23246.244273009514,23440.974051432975,22739.404922391906,23350.52630602425,23680.593907705097,23119.96712859074,23520.49646499765,22479.21975744389,23441.862005074367,23035.26699332337,22738.013383353245,22985.84256154009,23141.41275514918,22867.360965128733,24281.857276937186,23013.384399388204,22960.223958267175,22904.22168236066,23088.458621132206,22883.542767956187,22422.81475442646,23626.55481383801,23113.147263050396,23469.92364872389,22836.404726945562,23157.614730860256,22787.039004427468,23493.28706482082,22706.48808445759,23305.493821017146,23083.043480686643,22957.852931293633,22843.336674031583,23114.547155315948,23178.64248090846,23162.183997464228,23012.153247455542,23113.03573124545,23163.69588413331,23266.98573053969,23447.652666235295,23562.836429665454,23165.42752508592,22908.2266036122,23385.373601980074,22995.62569490417,22961.731256286654,22761.643033795448,23395.3953262725,23410.50197987711,24019.763409493953,23520.385619992892,23023.920806389488,23314.40700702999,22300.377130353812,23244.265272994886,147
22891.399546163946,22838.438238973366,22491.195943497227,23322.323439947573,23199.396579530196,23075.235695484964,22436.1890981316,23195.234765833615,23566.655204374714,23111.803471669562,23006.25791749423,23302.882422096503,23333.823978700693,23278.327198548435,22481.175392322155,23505.177809430294,23174.45146731921,23394.653224793077,23168.389980357824,23144.588919830894,23092.59668219451,22959.95999513263,22861.89569215203,23100.094098603815,23033.214542189093,23157.320871911033,22684.65128906973,22038.99314089328,23155.740924569196,23259.192726343095,23113.37557184729,23361.480526142277,23196.057420061654,23024.31067072042,23560.108789390517,23049.34842289535,23798.899608545184,23434.145754938538,23649.254139816534,22932.8614081008,23395.514671569028,22750.16981029179,23377.227090756827,23139.14074894541,23432.52510018298,22722.87481647524,23240.107438007584,22608.3676712995,23118.043388090737,23501.328053164314,22476.20141294389,23426.379254779924,22964.32625307337,22734.293298353245,22982.471081456755,23121.24461564918,22808.7650400454,24261.025239937186,23002.455159950703,22958.057909067174,22894.58462161066,23045.498479132206,22881.358575656188,22422.142254751463,23622.57320896301,23070.187121050396,23465.321043682223,22808.932539445563,23114.654588860256,22785.11526392747,23423.159418695817,22672.71870795759,23285.889376417148,23063.287850186643,22893.5760957103,22827.996783531584,23103.075960315946,23045.89399430846,23154.18866946423,22963.013865163877,23050.635949203785,23149.06767323331,23242.494375081358,23420.753938735295,23543.672600498787,23144.79211008592,22849.000396237196,23238.071855940492,22987.17674365417,22854.62773222255,22755.63232054545,23378.70824416265,23377.36171212711,23883.419417449906,23516.022368992893,22916.77995838949,23307.85262542999,22208.203920333814,23237.205405144807,148
22870.764131163945,22830.809223098364,22428.58705208056,23279.363297947573,23148.64401944686,23061.345479434964,22349.137953280162,23188.427178515434,23541.375012874716,23110.623362369563,22994.786722494227,23278.3617050965,23284.684596409028,23250.271520215105,22464.488310212306,23415.75985284696,23167.77114881921,23356.729227543077,23165.977780857822,23138.578206580893,23058.82730569451,22759.98463088263,22846.94598277425,23091.805204103814,22969.566961845343,23129.848684411034,22581.541084169734,22020.68074186649,23147.291973319196,23238.557311343095,23103.738511097286,23330.833267017275,23157.379434061655,22991.80720965792,23559.898052390516,22990.08265039535,23775.844413545183,23428.135041688536,23645.349812955425,22929.58202102937,23392.95667656903,22744.99796456679,23367.590030006828,23111.085070612076,23422.888039432975,22678.88574297524,23189.79226847425,22607.7929662995,23104.394593486573,23463.404055914314,22467.136092377223,23413.40715626268,22960.36173407337,22720.480556678245,22978.851838606755,23115.70763464918,22803.043882853093,24258.841047637186,22976.021330629275,22823.416234733842,22878.542101788968,23036.938051135465,22760.965829822853,22399.087059751462,23619.201728879678,23016.755850050395,23457.76902072389,22797.699178129325,23060.40999394359,22765.801698344138,23402.99127919582,22616.17231545759,23275.633817997274,23046.7050443295,22843.26092617697,22724.886578631584,23016.02481546451,23036.1017826614,22984.38422296423,22912.261305080545,23035.153198909342,23144.465068191643,23232.919800331358,23416.151333693626,23542.74937820712,23134.999898438862,22807.82040432053,23221.304221857157,22945.99552927917,22854.27593322255,22696.436597328782,23367.083399989577,23377.21328312711,23817.402559699905,23453.622586951224,22868.856782056155,23229.262139763323,22201.92025683381,23231.718171644807,149
22867.044046163945,22777.149405101645,22386.108702804966,23274.756490947573,23148.134887196862,23049.874284434965,22246.027748380162,23155.286910765433,23512.803939374717,23007.513157469562,22975.18227789423,23208.093646096502,23263.44391344236,23178.382939215102,22420.49923671231,23323.52980027196,23158.13408806921,23353.34996504308,23124.797788941156,23138.180284414226,22997.70763994451,22753.03170656445,22830.415876857583,23091.709819103813,22954.938750945345,23110.684855244366,22538.58094216973,21977.72059986649,23132.461012190623,23165.784898468097,22903.763146847286,23327.300191371443,23135.726389894986,22925.610222591255,23543.36794647385,22984.07193714535,23707.169772381796,23407.499626688535,23612.846351892924,22918.818875383917,23368.465321110696,22737.53221156679,23351.05992409016,23102.63611936208,23406.35793351631,22672.875029725237,23173.262162557585,22579.335628609024,23100.66493098657,23454.33873534765,22464.951900077223,23337.13046126268,22940.89232157337,22631.062600094912,22954.331121606756,23012.02998364918,22799.424640003093,24258.331915387185,22972.662861629273,22764.309899233842,22845.4723830582,23033.56657105213,22758.395965406187,22397.175677501462,23615.58895237968,22816.780485800395,23450.961433405708,22786.083254379322,23022.48599669359,22750.31894804969,23400.24532150351,22612.800835374255,23269.024092179094,22943.5948394295,22824.76651567697,22660.80172104825,22905.605947447842,23020.5924986614,22950.61484646423,22893.948906053756,22865.34875240934,23050.031543941644,23170.52001828969,23414.048595360295,23526.51930220712,23075.773691063863,22768.802066437198,23209.83302685716,22936.203317632113,22852.03899113922,22693.418252828782,23302.209544489575,23354.419490210443,23806.63941405445,23394.396379576225,22868.347649806154,23218.777546263325,22181.08821983381,23227.810013019807,150
22734.295559563947,22732.904126726644,22336.969320513297,23273.818225530904,23125.341094280193,23045.028288634967,22242.082254380162,23090.41305526543,23512.294807124716,22954.835043719562,22915.956070519227,23196.6224510965,23243.83946884236,23158.778494615104,22381.480898828973,23303.160297271963,23142.651337774765,23302.597404959743,23048.064430141156,23075.78050237256,22871.350521394514,22740.710402564448,22802.360198524253,23084.157796145482,22934.303335945344,23045.810999744368,22524.624974225288,21885.49054729149,23121.965581490625,23048.39777157946,22888.81343746951,23235.990558886297,23114.59904438412,22910.39722975792,23451.13789389885,22963.436522145348,23682.670801931796,23272.857952355203,23588.325634892924,22878.64424608035,23360.099733110696,22716.03254781679,23292.463999006824,23084.50831336208,23402.579081682976,22664.426078475237,23060.662393518003,22472.23210454492,23092.37603648657,23451.43914734765,22444.783760577226,23286.81529172935,22879.28917048318,22603.590412594913,22893.211455856755,23008.802207182514,22694.997514259503,24168.913958803852,22869.552656729276,22757.250031383763,22675.6679365582,23031.40002592713,22756.010552406187,22264.42719090146,23594.75691537968,22811.981283845267,23414.534379405708,22771.455043479324,23014.17073369359,22617.57046144969,23372.18964317018,22595.62345269092,23247.78340921243,22871.090249589313,22735.348559093633,22651.736400481586,22884.970532447842,22991.684045828068,22927.821053547563,22890.040747428757,22854.585606763885,23030.86313210831,23168.335825989692,23396.866583776962,23456.39165608212,23044.926716063863,22767.822292112196,23106.155375857157,22921.253608254334,22836.556240844773,22558.77657849545,23258.241230989577,23350.800247360443,23742.565619809353,23382.925184576226,22795.575236931152,23210.774668263322,22169.286627958812,23224.430750519805,151
22631.185354663947,22724.588863726643,22310.53549119187,23169.391099787317,23123.175045080196,23041.298626134965,22187.837659463494,23089.903923015434,23511.315032799717,22946.17551421956,22909.519108519227,23191.1352175965,23240.10980634236,23066.713988990105,22181.505534578973,23288.210587894184,23132.30047294143,23241.85104301396,23041.454704322976,23066.71522637256,22857.701726790347,22737.692058064447,22723.769712857586,23082.246413895482,22925.238015378676,23042.277924098533,22483.44498230862,21874.257185975253,23101.330166490625,23037.634625934006,22869.85291067487,23229.182971568116,23107.579304734118,22848.79407866773,23388.00710589885,22961.290348439,23667.721092554017,23256.170870245354,23586.141442592925,22871.963927580346,23273.04858825926,22623.80249524179,23205.971109381826,23041.93952786208,23337.705226182978,22643.18539550857,23050.537651268,22417.987509628256,23043.236654194905,23439.37413934765,22334.364892560556,23086.83992747935,22868.671082816516,22602.786682094913,22870.15626085676,22963.57949893251,22616.407028592836,24157.020463914963,22856.580558212034,22753.970644312336,22651.176581099866,22980.6474658438,22705.695382872855,22250.523920501462,23483.336975442835,22789.310093076034,23399.19448890571,22751.085540479322,23010.391881860258,22513.143335706103,23251.796897336844,22579.39337669092,23234.902469212426,22803.99884115598,22729.337845843635,22647.754795606586,22877.41850948951,22964.19597255426,22791.477061503516,22878.56955242876,22813.40561484722,22980.110572024976,23052.53870305491,23352.83463721446,23454.20746378212,23043.00297556386,22704.174711768446,23102.54259935716,22919.002183754335,22828.804540344772,22556.03062080314,23247.865408211797,23341.21308836044,23639.455414909353,23381.745075276223,22753.401336794792,22980.354870263323,22116.608514208812,23194.653314019804,152
22631.089969663946,22670.34426880998,22307.965626775203,23162.954137787317,22838.039894330195,23033.303298134964,22178.77233889683,23080.838602448766,23467.346719299716,22935.412368574107,22874.985678090656,23190.541775096503,23239.600674092362,23022.745675490103,22178.27775811231,23172.4134649594,23108.090014670597,23236.31406201396,23040.072455922975,23042.223870914226,22855.535181665346,22567.88761156445,22712.298517857584,23075.6366880773,22811.66632490472,23040.856612598534,22466.677348225287,21835.238848091918,23091.78464075451,23036.562682267337,22868.264839174866,23227.124282568115,23083.340307234117,22839.157017917732,23377.07786646135,22952.225027872333,23657.22566185402,23241.22116086758,23582.541159592925,22737.322253247014,23235.12459100926,22513.383627225125,23203.413114381827,22971.811881737078,23287.390056649645,22642.67626325857,23040.28209284813,22391.149344628255,22922.84390836157,23438.394319347648,22331.952693060557,22917.035480979346,22837.005460441516,22590.485389094913,22858.043118606758,22763.60413468251,22594.85759786367,24150.583501914964,22851.0968596287,22692.367493222147,22645.165867849868,22966.99867123963,22687.567576872854,22240.111044173336,23469.688180838668,22786.924680076034,23168.774690905706,22742.020219912658,22994.884276860255,22431.2379244561,23227.276180336845,22577.334687690924,23181.471198212428,22761.03869915598,22700.516214010302,22638.117734856583,22861.18843348951,22901.718100395527,22780.547822066015,22876.38536012876,22723.987658263886,22979.601439774975,22882.734256554908,23262.57304176803,23443.95190536225,22906.658983519814,22700.417118768448,23093.477323357158,22909.365123004336,22822.793827094774,22553.864075678142,23231.635332211798,23338.21272219915,23638.839800784353,23372.108014526224,22739.752542190625,22974.344157013325,22116.09938195881,23184.168720519807,153
22622.850919663946,22523.042522770393,22256.323676775202,23103.75841457065,22828.974618330194,23022.807867434964,22174.790734021826,23080.373825198767,23459.031456299716,22931.65477557411,22866.174633162085,23102.817305346503,23173.969059342362,23019.317558490104,22162.247761112307,23157.200472126067,23081.65618534917,23234.356023838962,23037.072089761685,23038.604628064226,22819.858379665344,22531.259361064447,22692.130378357586,23073.195359577297,22786.731709272277,23025.373862304088,22463.44957175862,21833.05465579192,23083.469377754514,23022.740834838765,22848.09669967487,23211.614998568115,22883.364942984117,22835.929241451067,23370.01799861127,22895.678635372333,23654.31141585402,23200.04116895091,23580.099831092924,22715.822589497013,23065.32014450926,22509.770850725123,23068.771440048495,22967.715985681523,23251.713254649643,22624.63605650857,23017.45272834813,22384.539618810075,22918.381371237447,23434.775076497648,22327.35008801889,22909.032602979347,22820.962940619826,22588.07318959491,22795.64333656509,22762.624360357513,22460.215923530337,24143.26061092178,22813.1728623787,22669.036327830843,22644.669454849867,22964.71811773963,22600.516432021417,22124.313921238554,23380.270224255335,22727.818344576037,23106.37490886404,22738.400977062658,22978.625797860255,22318.63815541652,23206.444143336845,22576.154578390924,23158.058707712426,22754.84831615598,22696.924780443635,22637.203328106585,22833.71624598951,22839.31831835386,22774.037736316015,22873.42213512876,22710.533108513886,22966.695525274976,22877.19727555491,23243.103629268033,23441.824875862247,22803.548778619814,22689.84299173119,23082.714177711703,22905.383518129336,22719.73124153922,22547.68680217814,23226.7339762118,23265.440309324153,23634.858195909354,23367.308812571096,22736.734197690625,22959.13116417999,22113.953208252464,23153.982706019804,154
22607.637926830612,22519.060917895393,22193.84580461647,23094.75972357065,22789.956280446862,22994.752189101633,22171.171491171826,23078.207280073766,23453.020743049718,22887.665702074108,22825.124891162086,23083.808719171502,23004.16461284236,23018.337784165105,22154.782008112306,23133.94037332977,23063.685927682505,23223.592878193507,23028.623138511684,22934.926977064228,22727.628327090344,22530.336138772782,22689.89343627425,23066.6409779773,22728.135784188944,23025.10659730409,22454.384251191954,21812.419240791918,22994.051421171178,23021.8176125471,22776.208118674866,23183.55932023478,22776.224094984118,22830.442007951067,23170.04263436127,22893.181039622334,23638.828665559573,23197.85697665091,23565.471620192926,22713.630446997013,23062.04075743783,22499.846093725126,22976.54138747349,22878.29802909819,23081.908808149645,22600.903027347857,23015.73254834813,22307.806260010075,22845.608958362445,23331.09742549765,22324.751505018892,22816.968097354347,22819.782831319822,22533.828594678245,22784.27166806509,22757.825158402386,22440.611478930336,24101.08671078542,22806.56313656052,22665.128169205844,22641.758387916532,22961.700232739633,22592.067480771417,22123.804788988553,23338.09632411897,22719.579294576037,23104.63515186404,22713.88026006266,22808.821351360257,22314.03134841652,23187.280314170177,22569.134838740923,23063.625183462427,22749.30991915598,22693.924196943633,22586.450768023253,22815.68954998951,22817.768887624694,22666.934212251912,22859.730852965353,22689.701071513886,22723.425848412724,22829.274099221577,23231.47832651803,23380.221724772062,22798.094039869815,22682.728693131194,23082.362378711703,22898.269219529335,22716.11199868922,22489.090877094808,23202.4801917118,23250.490599946374,23562.085783034356,23316.556252487764,22733.004535190623,22894.25730867999,22090.54071775246,23021.234219419806,155
22598.57265083061,22349.256471395394,22189.046602661343,22924.95527707065,22778.48508544686,22956.4638170183,22162.85622817183,23076.023087773767,23320.272256449716,22648.38319909494,22824.615758912085,23060.7535241715,23003.092669175694,22955.728892748437,22152.125242112306,23133.293086704773,23052.214732682503,23111.204559193506,23022.113052761684,22888.249255564227,22724.009084240344,22528.151946472783,22623.696449207586,22979.58983312586,22651.760570945356,22996.649259613612,22403.63169110862,21769.85045529192,22934.855697954514,22983.8936152971,22731.43118242487,23180.187840151448,22743.720633921617,22824.158344451065,23105.16877886127,22838.936444705665,23438.853301309573,23196.43566515091,23516.332237901257,22675.706449747013,22989.268344562828,22479.476590725124,22961.201496973492,22875.07025263152,23022.682600774642,22597.124175514524,22882.98406174813,22287.507602307083,22742.498753462445,23311.783859914314,22280.78319151889,22815.76168210435,22817.616286194825,22518.3458443838,22697.220523213655,22716.962308685273,22304.26748688629,24062.14648206383,22648.48728151052,22657.125291205844,22639.346188416534,22948.72813422239,22584.31578027142,22119.900462127443,23337.173101827306,22716.151177576034,23063.455159947374,22713.371127812658,22650.745496310257,22257.48495591652,23180.843352170177,22568.211616449255,23061.440991162428,22733.07984315598,22660.841152943634,22578.16187352325,22814.28837098951,22808.131826874695,22596.689981361287,22752.62732890125,22635.45647659722,22719.444243537724,22825.908060764115,23168.869435101366,23371.77277352206,22795.179793869815,22681.54858383119,23065.832272795036,22893.907092029334,22535.483716094754,22439.95149480314,23191.974139732632,23191.712094696373,23495.888795967687,23310.378978987763,22712.172498190623,22869.448248163324,22069.300034785796,23011.44200777275,156
22588.077220130614,22328.015788428726,22094.613078411345,22921.95491090936,22771.46534579686,22947.398541018298,22071.546595686683,23051.502370773767,23313.464669131536,22604.41488559494,22720.938107912087,23058.183659754835,22978.88221090486,22941.772924803994,22137.17553273453,23131.919701954772,23043.925838182502,23104.767597193506,23018.33420092835,22879.800304314227,22694.231647740344,22465.67407431405,22616.067433332584,22979.31610612586,22613.836573695356,22885.22931967677,22380.300525717317,21742.37826779192,22930.253092912848,22631.3386757971,22644.38003757343,23159.889182448456,22740.187558275786,22820.254017589956,23102.61078386127,22701.402467955668,23335.743096409573,23109.384520299474,23513.774242901258,22646.88481791368,22944.361128896162,22430.33720843346,22938.146301973495,22754.67750679819,23020.498408474643,22558.170613014525,22779.30641074813,22238.368220015414,22678.781239462445,23268.037009664316,22271.23766578278,22791.522684604348,22812.817084239694,22509.78541638706,22695.054474013654,22700.732232685274,22201.15728198629,24058.52723921383,22624.23349701052,22654.555426789175,22637.42244791653,22892.18174172239,22577.706054453236,22116.52898204411,23320.990404827306,22714.971068276034,22971.390654322375,22678.329580653928,22640.45593722692,22217.520764916517,23178.676807045176,22555.305701949255,23055.11680761697,22731.90915615598,22657.4696728603,22573.699336399124,22785.224079514934,22806.392069874695,22574.996596027955,22746.45005540125,22628.38074909722,22678.264251621058,22816.84274019745,23167.3788189347,23367.170168480396,22718.903098869814,22677.92934098119,23009.285880295036,22888.160134529335,22441.050191844755,22438.040112553143,23176.464855732633,23164.224021422564,23485.633237547816,23290.909566487764,22708.78077903911,22860.433572163325,22049.544404285796,22952.215800397746,157
