step,PD
1,31658.253344803477
2,31639.157621252954
3,31626.24456804201
4,31609.00395626613
5,31594.187236980844
6,31574.197182034673
7,31557.992969081057
8,31539.658291292977
9,31522.739297695498
10,31504.22298788772
11,31487.969348791066
12,31470.62346438424
13,31455.19687935413
14,31437.802611511594
15,31419.817872249943
16,31401.494047114244
17,31383.411366114244
18,31168.890718614246
19,31108.823537614244
20,31104.104119614243
21,31035.499425114245
22,31030.845971114246
23,31030.044662114244
24,31020.509256614245
25,30935.503954072577
26,30935.20569957258
27,30896.244831072578
28,30886.930062072577
29,30878.564474072577
30,30874.856633072577
31,30772.205844572578
32,30770.354826572577
33,30767.515753572578
34,30726.46601157258
35,30725.84530007258
36,30693.203188072577
37,30687.85153307258
38,30683.990576072578
39,30683.943677072577
40,30682.593466572576
41,30676.92131715591
42,30676.87975215591
43,30624.669824822577
44,30623.45159582258
45,30621.806567239244
46,30614.104790739246
47,30609.131471239245
48,30607.069184239244
49,30606.580950239244
50,30600.320551239245
51,30599.727108739244
52,30599.175198739245
53,30596.359846739244
54,30595.910217239245
55,30594.697527739245
56,30592.783541739245
57,30590.866709739246
58,30582.397609239244
59,30574.794377239246
60,30573.159898239246
61,30542.312923239246
62,30541.472510239244
63,30535.573622239244
64,30443.400412219245
65,30440.731401719244
66,30430.318525391118
67,30423.89983039112
68,30364.84829264112
69,30356.45595664112
70,30353.99630251612
71,30353.79610551612
72,30348.13744401612
73,30346.58169301612
74,30343.98311001612
75,30342.93871301612
76,30333.067889016118
77,30306.22972401612
78,30298.63198201612
79,30291.21668326612
80,30290.701251099454
81,30275.19364609945
82,30275.05843909945
83,30266.915318099454
84,30254.12995001612
85,30253.3399118343
86,30250.41071797716
87,30065.517716998897
88,30026.776473998896
89,30019.74185598104
90,30012.66612848104
91,29983.44083298104
92,29981.962796814372
93,29971.24548945723
94,29970.10295245723
95,29967.79021270723
96,29960.32445970723
97,29959.148270707232
98,29940.76943408223
99,29926.10266933223
100,29924.433612332232
101,29923.80806133223
102,29918.40348533223
103,29914.83582583223
104,29822.387948189375
105,29812.150330189375
106,29811.290176189374
107,29783.058772689375
108,29758.530923189373
109,29757.940251189375
110,29737.330779689375
111,29689.627105439373
112,29679.778184239374
113,29679.092700239373
114,29673.219395239375
115,29654.705370739375
116,29582.293110739374
117,29582.032496739375
118,29581.595577739376
119,29575.243219739375
120,29542.529665989376
121,29540.241039489374
122,29518.741375739373
123,29517.49719290604
124,29516.97073665604
125,29515.64022145604
126,29514.67267845604
127,29514.63309245604
128,29511.53931645604
129,29510.999653789375
130,29509.239131622708
131,29498.106223622708
132,29497.278720622708
133,29493.585641622707
134,29478.93264492271
135,29474.031288922706
136,29455.903482922706
137,29454.887963851277
138,29453.81325660128
139,29453.490102601278
140,29453.25350810128
141,29304.62312685128
142,29289.969292851278
143,29286.963651851278
144,29233.138108089373
145,29225.891533089372
146,29225.794597089374
147,29225.654751089372
148,29222.918182089375
149,29215.067752589373
150,29205.472589172707
151,29191.64918867271
152,29164.18318330907
153,29161.75625330907
154,29150.03336630907
155,29149.767807142405
156,29148.211073142404
157,29145.285430142405
158,29142.699944142405
159,29106.213232642403
160,29106.107782642404
161,29103.400593642404
162,29103.283098642405
163,29101.654429642404
164,29100.745094517406
165,29099.419620517405
166,29097.233909517403
167,29096.301424517405
168,29090.821342517404
169,29090.305713517406
170,29084.299929767403
171,29079.657106392406
172,29076.939953017405
173,29050.655475142405
174,29050.288101142403
175,29049.595242642405
176,29047.069055767402
177,29046.115075767404
178,28978.139259267406
179,28975.717348267404
180,28974.062400267405
181,28952.315398767405
182,28936.473029767403
183,28934.632016767406
184,28928.079980600738
185,28923.541334600737
186,28917.022819700738
187,28916.923197700737
188,28884.36535915074
189,28884.30632340074
190,28881.888829400737
191,28878.698219900736
192,28875.079178900738
193,28873.487726900737
194,28852.612940567404
195,28793.347168067405
196,28791.934466567403
197,28791.350020067403
198,28788.467614567406
199,28788.405511567405
200,28787.296704567405
201,28785.556947567406
202,28779.470922567405
203,28767.702074067405
204,28762.511681567405
205,28762.294835567405
206,28759.217439567405
207,28758.525833567404
208,28757.524620567405
209,28752.900275567405
210,28749.273188317406
211,28749.115321317404
212,28747.252306317405
213,28746.137413817403
214,28738.443247317406
215,28736.017175317404
216,28732.388202317405
217,28730.674087004903
218,28724.264670004904
219,28715.374200004906
220,28714.167464004906
221,28712.803156504906
222,28711.769192004904
223,28709.666453671573
224,28633.78900492157
225,28632.85935042157
226,28616.27654456443
227,28616.13209256443
228,28613.89265806443
229,28613.058866064428
230,28584.25445206443
231,28568.275407481095
232,28564.062255981094
233,28559.762034481093
234,28555.437118481095
235,28555.134585481093
236,28554.237487681094
237,28553.106717681094
238,28540.922251181095
239,28539.461918181096
240,28538.223210681095
241,28523.036432181096
242,28503.595419181096
243,28458.210335502525
244,28449.565397602524
245,28449.302145602524
246,28444.233264935858
247,28443.654698935858
248,28441.132610102522
249,28438.750542102523
250,28421.630676677523
251,28419.074500677525
252,28405.732019510855
253,28402.942541510856
254,28401.702154885857
255,28389.399854485855
256,28386.670346985855
257,28386.421097985858
258,28375.053550985856
259,28367.489560985858
260,28360.366500985856
261,28356.365677985857
262,28348.382912485857
263,28348.040217485857
264,28347.772952485855
265,28346.233474485856
266,28342.254788485858
267,28341.893124485858
268,28314.511165985856
269,28313.929797485856
270,28312.094609735857
271,28308.183904735855
272,28307.60681448586
273,28296.81591498586
274,28296.112304985858
275,28280.765884985856
276,28280.351788985856
277,28279.630929985855
278,28279.110950985858
279,28276.064332985858
280,28274.645620985855
281,28260.780515985858
282,28258.807326985858
283,28255.534626985856
284,28250.382676485857
285,28236.560829057285
286,28230.690843557284
287,28203.411222057286
288,28203.323537057284
289,28186.478559557287
290,28183.967052557284
291,28183.075478557286
292,28182.898708057284
293,28182.656570057286
294,28182.390846057286
295,28179.415936057285
296,28054.816534522535
297,27935.060817695034
298,27929.72736944503
299,27929.661752445034
300,27929.57691244503
301,27929.450824445034
302,27923.163653445034
303,27912.567491945032
304,27905.174131278367
305,27904.204836278364
306,27902.908945278366
307,27878.289285861698
308,27876.988714861698
309,27876.485737861698
310,27862.8042588617
311,27855.5055238617
312,27847.8470913617
313,27844.696298361698
314,27833.3046381117
315,27831.875237866698
316,27830.3921726117
317,27818.0708686117
318,27817.8572236117
319,27817.368435611697
320,27817.2034231117
321,27816.2686706117
322,27815.8214747367
323,27809.1174844867
324,27798.190224486698
325,27785.1329614867
326,27777.280589986698
327,27775.3325639867
328,27773.7107349867
329,27773.5503029867
330,27764.3281899867
331,27763.1307669867
332,27762.849203986698
333,27759.8813929867
334,27757.0090899867
335,27756.424739986698
336,27754.2977104867
337,27752.6137894867
338,27751.4909314867
339,27740.0173549867
340,27736.4432029867
341,27735.0220209867
342,27733.5090877367
343,27732.934382736697
344,27730.5277874367
345,27728.4819119367
346,27726.5695479367
347,27718.863293436698
348,27702.5102496867
349,27699.2524266867
350,27697.6522486867
351,27693.71310404781
352,27687.68514154781
353,27624.55435354781
354,27623.93684842281
355,27623.58870142281
356,27623.27665042281
357,27622.69505492281
358,27614.94335442281
359,27607.47948442281
360,27597.09699542281
361,27596.27735742281
362,27577.62712204781
363,27574.86949104781
364,27567.92062104781
365,27567.58817404781
366,27528.224448227298
367,27527.932854227296
368,27512.796718143964
369,27501.082070643963
370,27500.714602143962
371,27459.652360977296
372,27459.4870384773
373,27458.6177654773
374,27458.3618784773
375,27455.382443227296
376,27448.962820227298
377,27444.606153227298
378,27441.894362227296
379,27435.179979227298
380,27434.405593227297
381,27432.317997227296
382,27410.624611893963
383,27410.473969893963
384,27397.813198643962
385,27375.85827290666
386,27355.322256913194
387,27351.726083913196
388,27308.137148913196
389,27304.536865913196
390,27304.280543913195
391,27302.590190913194
392,27297.665155913193
393,27293.054014913196
394,27280.083452413193
395,27253.251450913194
396,27251.880747913194
397,27250.666838413195
398,27230.63140107986
399,27228.07281707986
400,27227.83745157986
401,27225.80973657986
402,27129.80347557986
403,27069.911404302362
404,26990.94939132986
405,26983.532169163194
406,26976.319576663194
407,26974.796849663195
408,26957.933652288193
409,26957.912513788197
410,26957.679246788193
411,26955.985874788195
412,26953.536963454862
413,26952.693663454862
414,26893.48912745486
415,26879.009016121527
416,26878.56642912153
417,26865.354195288193
418,26862.989525288194
419,26856.838624288193
420,26849.793236788195
421,26841.621715288195
422,26836.517709288193
423,26835.690159288195
424,26834.165607163195
425,26811.274016163195
426,26806.347513538196
427,26804.724189538196
428,26803.467562371527
429,26803.173148371527
430,26802.67792787153
431,26794.468503621527
432,26792.952363621527
433,26789.398586371528
434,26789.03298137153
435,26779.872559371528
436,26770.396477371527
437,26764.622298371527
438,26750.657845471527
439,26742.59605997153
440,26742.43691947153
441,26439.339277804862
442,26439.27908680486
443,26423.444709804862
444,26415.20489580486
445,26403.401443904862
446,26403.25301490486
447,26402.95484690486
448,26398.108851104862
449,26389.402901104862
450,26379.728722304862
451,26379.258628304862
452,26374.757081381784
453,26356.552727881786
454,26350.750173881785
455,26327.137317381785
456,26303.524460881785
457,26293.997656810356
458,26289.50609214369
459,26288.95541614369
460,26288.86859514369
461,26282.544411598235
462,26282.113236598234
463,26279.240508598235
464,26278.830481098234
465,26261.211327018234
466,26244.009256598234
467,26140.934463014903
468,26133.850792014902
469,26129.6488320149
470,26125.0420250149
471,26123.3090160149
472,26123.228032681567
473,26116.072484556567
474,26114.546543556567
475,26109.836626056567
476,26106.265765556567
477,26105.35209455657
478,26099.035977056566
479,26094.940414056568
480,26091.282625056567
481,26083.163680223235
482,26076.709600223236
483,26064.908008348233
484,26063.461900348237
485,26063.339121098234
486,26062.07151493157
487,26059.89059993157
488,26059.297647131567
489,26054.935519631566
490,26043.97329063157
491,26042.544936831568
492,26041.07084663157
493,26029.147426600797
494,26024.208299934133
495,26023.711886934132
496,26019.99180193413
497,26017.454953184133
498,25979.005696784134
499,25911.70011598413
500,25910.603545984133
501,25861.230053317464
502,25860.394957317465
503,25839.516097860946
504,25834.155412860942
505,25823.390268860945
506,25821.025601760943
507,25820.751874760943
508,25819.560754760943
509,25818.759975260942
510,25817.097937260944
511,25817.070311760945
512,25797.657132010943
513,25794.229769510945
514,25793.507991510945
515,25790.833822010944
516,25783.551433010944
517,25780.683612010944
518,25779.918802010943
519,25772.381559760943
520,25755.072251760943
521,25689.590078010944
522,25687.482561899833
523,25686.590913899832
524,25641.04916139983
525,25517.877634672222
526,25513.914163172223
527,25513.033905005555
528,25512.50680692222
529,25339.988142422222
530,25339.64518142222
531,25294.92708642222
532,25290.740504207937
533,25285.023623707937
534,25248.395373207935
535,25184.677859207935
536,25180.925823207937
537,25180.564727207937
538,25180.354783207935
539,25164.672082707937
540,25164.443205707936
541,25161.183982207935
542,25161.094093207936
543,25158.100022207935
544,25155.527241874603
545,25150.66388578369
546,25064.170996158693
547,25005.976982158692
548,24913.591476158694
549,24899.209183408693
550,24889.553314908695
551,24889.355346908695
552,24889.181354908695
553,24888.217127908694
554,24862.936936408692
555,24862.585137408692
556,24860.950837908695
557,24779.064665360616
558,24770.049989360617
559,24758.325610860615
560,24733.507215678797
561,24733.294642678797
562,24720.133163553797
563,24704.129599220465
564,24702.31817938713
565,24702.20794363713
566,24629.38428488713
567,24625.72263438713
568,24622.83585788713
569,24622.55790788713
570,24620.83772788713
571,24610.749206065702
