step,PD
799,9814.182620061954
800,9800.239236061954
801,9748.210404311954
802,9744.618970728621
803,9729.591591228622
804,9399.598264871478
805,9391.693956204812
806,9390.874318204811
807,9330.127956225646
808,9234.121695225645
809,9187.634233758978
810,9182.735160592312
811,9172.763314883978
812,9165.893823383978
813,9162.94985713398
814,9153.11306923398
815,9136.553715233978
816,9133.942133108978
817,9133.007380608979
818,9130.507302608978
819,9125.970044942313
820,9069.741387942311
821,8995.508506242311
822,8915.984741353423
823,8895.029727103423
824,8889.324377953422
825,8885.037427703423
826,8883.769998578422
827,8870.843156803423
828,8868.338155731994
829,8861.386285131994
830,8860.090394131994
831,8836.44656919234
832,8831.583213049482
833,8830.764907582816
834,8823.749400582816
835,8821.390775582815
836,8819.173350582816
837,8748.905291582816
838,8736.591219732816
839,8734.490726732816
840,8733.747766232815
841,8716.81098456615
842,8715.28999181615
843,8709.629968566149
844,8674.971650982816
845,8639.156160882816
846,8638.106015757816
847,8522.945014007815
848,8521.192577570315
849,8518.891598820315
850,8512.980242653648
851,8512.905733653648
852,8508.159073696506
853,8507.104240196506
854,8506.601263196506
855,8489.420568712989
856,8485.22068621299
857,8372.238325129656
858,8371.160228629657
859,8361.830749192155
860,8355.066017008823
861,8352.278385508822
862,8351.780779008823
863,8346.854276342156
864,8341.043797542156
865,8284.324749042156
866,8260.068406542156
867,8252.531164042155
868,8250.427134042156
869,8249.717013042156
870,8231.388494642157
871,8229.257585292156
872,8224.389887792157
873,8118.453903667494
874,8104.077303454161
875,8102.277379704161
876,8101.311484670828
877,8100.250081170828
878,8098.371144608328
879,8090.822318608328
880,7992.947310877558
881,7992.139375377558
882,7985.296398544226
883,7897.095884197003
884,7888.600160447003
885,7884.667110447003
886,7882.722344849781
887,7868.769423349781
888,7860.612780599781
889,7789.920112155337
890,7780.489202835892
891,7741.125477002559
892,7730.107062335892
893,7725.711101335892
894,7716.136526335892
895,7583.254064973885
896,7579.549296973884
897,7567.419465848885
898,7509.837177703052
899,7506.427456203051
900,7503.079963203051
901,7501.858783436384
902,7483.197435936385
903,7475.077245874846
904,7425.654277624846
905,7421.860337854013
906,7412.18615899687
907,7412.00443149687
908,7383.66583749687
909,7378.9613154552035
910,7320.1564035821875
911,7312.857668582187
912,7308.328758919906
913,7299.501818544906
914,7281.2901942591925
915,7259.207619223478
916,7151.116067268933
917,7142.055082922779
918,7139.115620589446
919,7138.211332089445
920,7111.968722672778
921,7104.998854672779
922,7103.4998550477785
923,7063.074824290203
924,7021.680240816799
925,7009.864652316799
926,7002.49086974537
927,6997.46953624537
928,6986.276215078704
929,6982.714510407275
930,6979.456415157275
931,6950.497122957275
932,6884.8655082072755
933,6884.733227957275
934,6882.587054259473
935,6799.1803855903
936,6792.8645255903
937,6789.4616845903
938,6711.9770935903
939,6709.8880405903
940,6618.532112522118
941,6608.6602279110075
942,6606.900112044341
943,6605.26581254434
944,6599.57508804434
945,6595.05159954434
946,6563.792572244341
947,6541.824734815769
948,6524.979756815769
949,6521.631277267158
950,6418.322511975492
951,6414.942028225491
952,6412.764300475491
953,6327.191562094809
954,6246.1920027294245
955,6235.588681002152
956,6235.279018680723
957,6228.156383680724
958,6227.582612680723
959,6226.649966180724
960,6221.28751556487
961,6204.42431831487
962,6085.583218398203
963,6083.201150231536
964,6082.777008981537
965,6079.0835055315365
966,6078.3508955315365
967,6065.690124281537
968,6055.264714281537
969,6048.610304281537
970,6024.32634231487
971,6003.47811750237
972,5978.65972240237
973,5970.5756026190365
974,5957.630118244037
975,5925.654480244037
976,5924.302736119036
977,5887.512467869036
978,5884.851295869036
979,5825.748927026179
980,5822.81836402618
981,5774.138799993225
982,5771.873571175043
983,5757.806441120421
984,5739.943260787088
985,5713.352323155581
986,5555.0102464917245
987,5551.893584901447
988,5543.589667068113
989,5515.317150178233
990,5513.869610365732
991,5508.016168699066
992,5488.6895776296215
993,5484.157989904621
994,5468.648558071288
995,5455.456469371288
996,5446.903896371288
997,5443.102723671288
998,5346.7858297379535
999,5220.0755752952555
1000,5092.2117118728465
1001,5070.090858399162
1002,5063.935191876435
1003,5013.8558965907205
1004,4961.579406312942
1005,4959.448039193285
1006,4956.611068470848
1007,4955.525646804182
1008,4952.146384304182
1009,4922.171184044182
1010,4886.851102837193
1011,4871.816171967001
1012,4841.0393520459475
1013,4805.780043683606
1014,4792.4000121774525
1015,4762.699108802452
1016,4705.7276714214995
1017,4685.257327254833
1018,4381.0233447548335
1019,4257.159194933404
1020,4247.478611669516
1021,4239.60097820523
1022,4157.306928797335
1023,4154.762532797335
1024,4064.593005721248
1025,4041.2828294156925
1026,3967.9133902784297
1027,3935.1222875284298
1028,3342.000446900274
1029,3333.603611121428
1030,3328.609744121428
1031,3316.716249257142
1032,3315.015366507142
1033,3300.3200335860897
1034,3263.4459514194227
1035,3238.1116137451804
1036,3208.4301112708217
1037,3199.622572624988
1038,3143.8273639860995
1039,3141.14145189519
1040,3137.52899902019
1041,3134.80818412019
1042,3112.3215096691033
1043,3011.807883695985
1044,2927.5873673712067
1045,2906.247848679648
1046,2850.007345378061
1047,2754.590575261464
1048,2715.5570870739643
1049,2683.3159043436367
1050,2679.192989676638
1051,2638.330139942404
1052,2632.520794848286
1053,2579.4473062932866
1054,2518.447068739715
1055,2508.496417461937
1056,2489.367799163382
1057,2400.0907143459217
1058,2310.629776133484
1059,2230.8810735728784
1060,2188.1201193636975
1061,2187.2319283636975
1062,2152.291427534012
1063,2143.8491274478056
1064,2027.1518503994237
1065,1892.2864637176147
1066,1850.1405644495333
1067,1778.9222969162
1068,1706.0952441001286
1069,1628.7763096205367
1070,1545.1126381499855
1071,1532.4470964277632
1072,1457.4480977225858
1073,1443.294298626775
1074,1336.2989047045066
1075,1234.876587817009
1076,1127.267119555576
1077,1014.0085062583959
1078,1010.8561110917292
1079,907.9846229811998
1080,788.8191162654826
1081,677.7972826226253
1082,607.3516737476252
1083,489.81693453238904
1084,376.56648547126235
1085,188.28324273563118
1086,0
